dataset,subject_id,canonical_finger_position,sourceafis_included,sift_included,membership
sd300b,00001496,3,true,true,both
sd300b,00001496,4,true,true,both
sd300b,00001496,5,true,true,both
sd300b,00001496,6,true,true,both
sd300b,00001496,7,true,true,both
sd300b,00001496,8,true,true,both
sd300b,00001496,9,true,true,both
sd300b,00001496,10,true,true,both
sd300b,00001497,1,true,true,both
sd300b,00001497,2,true,true,both
sd300b,00001497,3,true,true,both
sd300b,00001497,4,true,true,both
sd300b,00001497,5,true,true,both
sd300b,00001497,6,true,true,both
sd300b,00001497,7,true,true,both
sd300b,00001497,8,true,true,both
sd300b,00001497,9,true,true,both
sd300b,00001497,10,true,true,both
sd300b,00001498,1,true,true,both
sd300b,00001498,2,true,true,both
sd300b,00001498,3,true,true,both
sd300b,00001498,4,true,true,both
sd300b,00001498,5,true,true,both
sd300b,00001498,6,true,true,both
sd300b,00001498,7,true,true,both
sd300b,00001498,8,true,true,both
sd300b,00001498,9,true,true,both
sd300b,00001498,10,false,true,sift_only
sd300b,00001499,1,true,true,both
sd300b,00001499,2,true,true,both
sd300b,00001499,3,true,true,both
sd300b,00001499,4,true,true,both
sd300b,00001499,5,true,true,both
sd300b,00001499,6,true,true,both
sd300b,00001499,7,true,true,both
sd300b,00001499,8,true,true,both
sd300b,00001499,9,true,true,both
sd300b,00001499,10,true,true,both
sd300b,00001500,1,true,true,both
sd300b,00001500,2,true,true,both
sd300b,00001500,3,true,true,both
sd300b,00001500,4,true,true,both
sd300b,00001500,5,true,true,both
sd300b,00001500,6,true,true,both
sd300b,00001500,7,true,true,both
sd300b,00001500,8,true,true,both
sd300b,00001500,9,true,true,both
sd300b,00001500,10,true,true,both
sd300b,00001501,1,true,true,both
sd300b,00001501,2,true,true,both
sd300b,00001501,3,true,true,both
sd300b,00001501,4,true,true,both
sd300b,00001501,5,true,true,both
sd300b,00001501,6,true,true,both
sd300b,00001501,7,true,true,both
sd300b,00001501,8,true,true,both
sd300b,00001501,9,true,true,both
sd300b,00001501,10,true,true,both
sd300b,00001502,1,true,true,both
sd300b,00001502,2,true,true,both
sd300b,00001502,3,true,true,both
sd300b,00001502,4,true,true,both
sd300b,00001502,5,true,true,both
sd300b,00001502,6,true,true,both
sd300b,00001502,7,true,true,both
sd300b,00001502,8,true,true,both
sd300b,00001502,9,true,true,both
sd300b,00001502,10,true,true,both
sd300b,00001503,1,true,true,both
sd300b,00001503,2,true,true,both
sd300b,00001503,3,true,true,both
sd300b,00001503,4,true,true,both
sd300b,00001503,5,true,true,both
sd300b,00001503,6,true,true,both
sd300b,00001503,7,true,true,both
sd300b,00001503,8,true,true,both
sd300b,00001503,9,true,true,both
sd300b,00001503,10,true,true,both
sd300b,00001504,1,true,true,both
sd300b,00001504,2,true,true,both
sd300b,00001504,3,true,true,both
sd300b,00001504,4,true,true,both
sd300b,00001504,5,true,true,both
sd300b,00001504,6,true,true,both
sd300b,00001504,7,true,true,both
sd300b,00001504,8,true,true,both
sd300b,00001504,9,true,true,both
sd300b,00001504,10,true,true,both
sd300b,00001505,1,true,true,both
sd300b,00001505,2,true,true,both
sd300b,00001505,3,true,true,both
sd300b,00001505,4,true,true,both
sd300b,00001505,5,false,true,sift_only
sd300b,00001505,6,true,true,both
sd300b,00001505,7,true,true,both
sd300b,00001505,8,true,true,both
sd300b,00001505,9,true,true,both
sd300b,00001505,10,false,true,sift_only
sd300b,00001506,1,true,true,both
sd300b,00001506,2,true,true,both
sd300b,00001506,3,true,true,both
sd300b,00001506,4,true,true,both
sd300b,00001506,5,true,true,both
sd300b,00001506,6,true,true,both
sd300b,00001506,7,true,true,both
sd300b,00001506,8,true,true,both
sd300b,00001506,9,true,true,both
sd300b,00001506,10,true,true,both
sd300b,00001507,1,true,true,both
sd300b,00001507,2,true,true,both
sd300b,00001507,3,true,true,both
sd300b,00001507,4,true,true,both
sd300b,00001507,5,true,true,both
sd300b,00001507,6,true,true,both
sd300b,00001507,7,true,true,both
sd300b,00001507,8,true,true,both
sd300b,00001507,9,true,true,both
sd300b,00001507,10,true,true,both
sd300b,00001508,1,true,true,both
sd300b,00001508,2,true,true,both
sd300b,00001508,3,true,true,both
sd300b,00001508,4,true,true,both
sd300b,00001508,5,true,true,both
sd300b,00001508,6,true,true,both
sd300b,00001508,7,true,true,both
sd300b,00001508,8,true,true,both
sd300b,00001508,9,true,true,both
sd300b,00001508,10,true,true,both
sd300b,00001509,1,true,true,both
sd300b,00001509,2,true,true,both
sd300b,00001509,3,true,true,both
sd300b,00001509,4,true,true,both
sd300b,00001509,5,true,true,both
sd300b,00001509,6,true,true,both
sd300b,00001509,7,true,true,both
sd300b,00001509,8,true,true,both
sd300b,00001509,9,true,true,both
sd300b,00001509,10,true,true,both
sd300b,00001510,1,true,true,both
sd300b,00001510,2,true,true,both
sd300b,00001510,3,true,true,both
sd300b,00001510,4,true,true,both
sd300b,00001510,5,true,true,both
sd300b,00001510,6,true,true,both
sd300b,00001510,7,true,true,both
sd300b,00001510,8,true,true,both
sd300b,00001510,9,true,true,both
sd300b,00001510,10,true,true,both
sd300b,00001511,1,true,true,both
sd300b,00001511,2,true,true,both
sd300b,00001511,3,true,true,both
sd300b,00001511,4,true,true,both
sd300b,00001511,5,true,true,both
sd300b,00001511,6,true,true,both
sd300b,00001511,7,true,true,both
sd300b,00001511,8,true,true,both
sd300b,00001511,9,true,true,both
sd300b,00001511,10,true,true,both
sd300b,00001512,1,true,true,both
sd300b,00001512,2,true,true,both
sd300b,00001512,3,true,true,both
sd300b,00001512,4,true,true,both
sd300b,00001512,5,true,true,both
sd300b,00001512,6,true,true,both
sd300b,00001512,7,true,true,both
sd300b,00001512,8,true,true,both
sd300b,00001512,9,true,true,both
sd300b,00001512,10,true,true,both
sd300b,00001513,1,true,true,both
sd300b,00001513,2,true,true,both
sd300b,00001513,3,true,true,both
sd300b,00001513,4,true,true,both
sd300b,00001513,5,true,true,both
sd300b,00001513,6,true,true,both
sd300b,00001513,7,true,true,both
sd300b,00001513,8,true,true,both
sd300b,00001513,9,true,true,both
sd300b,00001513,10,true,true,both
sd300b,00001514,1,true,true,both
sd300b,00001514,2,true,true,both
sd300b,00001514,3,true,true,both
sd300b,00001514,4,true,true,both
sd300b,00001514,5,true,true,both
sd300b,00001514,6,true,true,both
sd300b,00001514,7,true,true,both
sd300b,00001514,8,true,true,both
sd300b,00001514,9,true,true,both
sd300b,00001514,10,true,true,both
sd300b,00001515,1,true,true,both
sd300b,00001515,2,true,true,both
sd300b,00001515,3,true,true,both
sd300b,00001515,4,true,true,both
sd300b,00001515,5,true,true,both
sd300b,00001515,6,true,true,both
sd300b,00001515,7,true,true,both
sd300b,00001515,8,true,true,both
sd300b,00001515,9,true,true,both
sd300b,00001515,10,false,true,sift_only
sd300b,00001516,1,true,true,both
sd300b,00001516,2,true,true,both
sd300b,00001516,3,true,true,both
sd300b,00001516,4,true,true,both
sd300b,00001516,5,true,true,both
sd300b,00001516,6,true,true,both
sd300b,00001516,7,true,true,both
sd300b,00001516,8,true,true,both
sd300b,00001516,9,true,true,both
sd300b,00001516,10,true,true,both
sd300b,00001517,1,true,true,both
sd300b,00001517,2,true,true,both
sd300b,00001517,3,true,true,both
sd300b,00001517,4,true,true,both
sd300b,00001517,5,true,true,both
sd300b,00001517,6,true,true,both
sd300b,00001517,7,true,true,both
sd300b,00001517,8,true,true,both
sd300b,00001517,9,true,true,both
sd300b,00001517,10,true,true,both
sd300b,00001518,1,true,true,both
sd300b,00001518,2,true,true,both
sd300b,00001518,3,true,true,both
sd300b,00001518,4,true,true,both
sd300b,00001518,5,true,true,both
sd300b,00001518,6,true,true,both
sd300b,00001518,7,true,true,both
sd300b,00001518,8,true,true,both
sd300b,00001518,9,false,true,sift_only
sd300b,00001518,10,true,true,both
sd300b,00001519,1,true,true,both
sd300b,00001519,2,true,true,both
sd300b,00001519,3,true,true,both
sd300b,00001519,4,true,true,both
sd300b,00001519,6,true,true,both
sd300b,00001519,7,true,true,both
sd300b,00001519,8,true,true,both
sd300b,00001519,9,true,true,both
sd300b,00001519,10,true,true,both
sd300b,00001520,1,true,true,both
sd300b,00001520,2,true,true,both
sd300b,00001520,3,true,true,both
sd300b,00001520,4,true,true,both
sd300b,00001520,5,true,true,both
sd300b,00001520,6,true,true,both
sd300b,00001520,7,true,true,both
sd300b,00001520,8,true,true,both
sd300b,00001520,9,true,true,both
sd300b,00001520,10,true,true,both
sd300b,00001521,1,true,true,both
sd300b,00001521,2,true,true,both
sd300b,00001521,3,true,true,both
sd300b,00001521,4,true,true,both
sd300b,00001521,5,true,true,both
sd300b,00001521,6,true,true,both
sd300b,00001521,7,true,true,both
sd300b,00001521,8,true,true,both
sd300b,00001521,9,true,true,both
sd300b,00001521,10,true,true,both
sd300b,00001522,1,true,true,both
sd300b,00001522,2,true,true,both
sd300b,00001522,3,true,true,both
sd300b,00001522,4,true,true,both
sd300b,00001522,5,true,true,both
sd300b,00001522,6,true,true,both
sd300b,00001522,7,true,true,both
sd300b,00001522,8,true,true,both
sd300b,00001522,9,true,true,both
sd300b,00001522,10,true,true,both
sd300b,00001523,1,true,true,both
sd300b,00001523,2,true,true,both
sd300b,00001523,3,true,true,both
sd300b,00001523,4,false,true,sift_only
sd300b,00001523,5,true,true,both
sd300b,00001523,6,true,true,both
sd300b,00001523,7,true,true,both
sd300b,00001523,8,true,true,both
sd300b,00001523,9,true,true,both
sd300b,00001523,10,true,true,both
sd300b,00001524,1,true,true,both
sd300b,00001524,2,true,true,both
sd300b,00001524,3,true,true,both
sd300b,00001524,4,true,true,both
sd300b,00001524,5,true,true,both
sd300b,00001524,6,true,true,both
sd300b,00001524,7,true,true,both
sd300b,00001524,8,true,true,both
sd300b,00001524,9,true,true,both
sd300b,00001524,10,true,true,both
sd300b,00001525,1,true,true,both
sd300b,00001525,2,true,true,both
sd300b,00001525,3,true,true,both
sd300b,00001525,4,true,true,both
sd300b,00001525,5,true,true,both
sd300b,00001525,6,true,true,both
sd300b,00001525,7,true,true,both
sd300b,00001525,8,true,true,both
sd300b,00001525,9,true,true,both
sd300b,00001525,10,true,true,both
sd300b,00001526,1,true,true,both
sd300b,00001526,2,true,true,both
sd300b,00001526,3,true,true,both
sd300b,00001526,4,true,true,both
sd300b,00001526,5,true,true,both
sd300b,00001526,6,true,true,both
sd300b,00001526,7,true,true,both
sd300b,00001526,8,true,true,both
sd300b,00001526,9,true,true,both
sd300b,00001526,10,true,true,both
sd300b,00001527,1,true,true,both
sd300b,00001527,2,true,true,both
sd300b,00001527,3,true,true,both
sd300b,00001527,4,true,true,both
sd300b,00001527,5,true,true,both
sd300b,00001527,6,true,true,both
sd300b,00001527,7,true,true,both
sd300b,00001527,8,true,true,both
sd300b,00001527,9,true,true,both
sd300b,00001527,10,true,true,both
sd300b,00001528,1,true,true,both
sd300b,00001528,2,true,true,both
sd300b,00001528,3,true,true,both
sd300b,00001528,4,true,true,both
sd300b,00001528,5,true,true,both
sd300b,00001528,6,true,true,both
sd300b,00001528,7,true,true,both
sd300b,00001528,8,true,true,both
sd300b,00001528,9,true,true,both
sd300b,00001528,10,true,true,both
sd300b,00001529,1,true,true,both
sd300b,00001529,2,true,true,both
sd300b,00001529,3,true,true,both
sd300b,00001529,4,true,true,both
sd300b,00001529,5,true,true,both
sd300b,00001529,6,true,true,both
sd300b,00001529,7,true,true,both
sd300b,00001529,8,true,true,both
sd300b,00001529,9,true,true,both
sd300b,00001529,10,true,true,both
sd300b,00001530,1,true,true,both
sd300b,00001530,2,true,true,both
sd300b,00001530,3,true,true,both
sd300b,00001530,4,true,true,both
sd300b,00001530,5,true,true,both
sd300b,00001530,6,true,true,both
sd300b,00001530,7,true,true,both
sd300b,00001530,8,true,true,both
sd300b,00001530,9,true,true,both
sd300b,00001530,10,true,true,both
sd300b,00001531,1,true,true,both
sd300b,00001531,2,true,true,both
sd300b,00001531,3,true,true,both
sd300b,00001531,4,true,true,both
sd300b,00001531,5,true,true,both
sd300b,00001531,6,true,true,both
sd300b,00001531,7,true,true,both
sd300b,00001531,8,true,true,both
sd300b,00001531,9,true,true,both
sd300b,00001531,10,true,true,both
sd300b,00001532,1,true,true,both
sd300b,00001532,2,true,true,both
sd300b,00001532,3,true,true,both
sd300b,00001532,4,true,true,both
sd300b,00001532,5,true,true,both
sd300b,00001532,6,true,true,both
sd300b,00001532,7,true,true,both
sd300b,00001532,8,true,true,both
sd300b,00001532,9,true,true,both
sd300b,00001532,10,true,true,both
sd300b,00001533,1,true,true,both
sd300b,00001533,2,true,true,both
sd300b,00001533,3,true,true,both
sd300b,00001533,4,true,true,both
sd300b,00001533,5,true,true,both
sd300b,00001533,6,true,true,both
sd300b,00001533,7,true,true,both
sd300b,00001533,8,true,true,both
sd300b,00001533,9,true,true,both
sd300b,00001533,10,true,true,both
sd300b,00001534,1,true,true,both
sd300b,00001534,2,true,true,both
sd300b,00001534,3,true,true,both
sd300b,00001534,4,true,true,both
sd300b,00001534,5,true,true,both
sd300b,00001534,6,true,true,both
sd300b,00001534,7,true,true,both
sd300b,00001534,8,true,true,both
sd300b,00001534,9,true,true,both
sd300b,00001534,10,true,true,both
sd300b,00001535,1,true,true,both
sd300b,00001535,2,true,true,both
sd300b,00001535,3,true,true,both
sd300b,00001535,4,true,true,both
sd300b,00001535,5,true,true,both
sd300b,00001535,6,true,true,both
sd300b,00001535,7,true,true,both
sd300b,00001535,8,true,true,both
sd300b,00001535,9,true,true,both
sd300b,00001535,10,true,true,both
sd300b,00001536,1,true,true,both
sd300b,00001536,2,true,true,both
sd300b,00001536,3,true,true,both
sd300b,00001536,4,true,true,both
sd300b,00001536,5,true,true,both
sd300b,00001536,6,true,true,both
sd300b,00001536,7,true,true,both
sd300b,00001536,8,true,true,both
sd300b,00001536,9,true,true,both
sd300b,00001536,10,true,true,both
sd300b,00001537,1,true,true,both
sd300b,00001537,2,true,true,both
sd300b,00001537,3,true,true,both
sd300b,00001537,4,true,true,both
sd300b,00001537,5,true,true,both
sd300b,00001537,6,true,true,both
sd300b,00001537,7,true,true,both
sd300b,00001537,8,true,true,both
sd300b,00001537,9,true,true,both
sd300b,00001537,10,true,true,both
sd300b,00001538,1,true,true,both
sd300b,00001538,2,true,true,both
sd300b,00001538,3,true,true,both
sd300b,00001538,4,true,true,both
sd300b,00001538,5,true,true,both
sd300b,00001538,6,true,true,both
sd300b,00001538,7,true,true,both
sd300b,00001538,8,true,true,both
sd300b,00001538,9,true,true,both
sd300b,00001538,10,true,true,both
sd300b,00001539,1,true,true,both
sd300b,00001539,6,true,true,both
sd300b,00001539,10,true,true,both
sd300b,00001540,1,true,true,both
sd300b,00001540,2,true,true,both
sd300b,00001540,3,true,true,both
sd300b,00001540,4,true,true,both
sd300b,00001540,5,true,true,both
sd300b,00001540,6,true,true,both
sd300b,00001540,7,true,true,both
sd300b,00001540,8,true,true,both
sd300b,00001540,9,true,true,both
sd300b,00001540,10,true,true,both
sd300b,00001541,1,true,true,both
sd300b,00001541,2,true,true,both
sd300b,00001541,3,true,true,both
sd300b,00001541,4,true,true,both
sd300b,00001541,5,true,true,both
sd300b,00001541,6,true,true,both
sd300b,00001541,7,true,true,both
sd300b,00001541,8,true,true,both
sd300b,00001541,9,true,true,both
sd300b,00001541,10,true,true,both
sd300b,00001542,1,true,true,both
sd300b,00001542,2,true,true,both
sd300b,00001542,3,true,true,both
sd300b,00001542,4,true,true,both
sd300b,00001542,5,true,true,both
sd300b,00001542,6,true,true,both
sd300b,00001542,7,true,true,both
sd300b,00001542,8,true,true,both
sd300b,00001542,9,true,true,both
sd300b,00001542,10,true,true,both
sd300b,00001543,1,true,true,both
sd300b,00001543,2,true,true,both
sd300b,00001543,3,true,true,both
sd300b,00001543,4,true,true,both
sd300b,00001543,5,true,true,both
sd300b,00001543,6,true,true,both
sd300b,00001543,7,true,true,both
sd300b,00001543,8,true,true,both
sd300b,00001543,9,true,true,both
sd300b,00001543,10,true,true,both
sd300b,00001544,1,true,true,both
sd300b,00001544,2,true,true,both
sd300b,00001544,3,true,true,both
sd300b,00001544,4,true,true,both
sd300b,00001544,5,true,true,both
sd300b,00001544,6,true,true,both
sd300b,00001544,7,true,true,both
sd300b,00001544,8,true,true,both
sd300b,00001544,9,true,true,both
sd300b,00001544,10,true,true,both
sd300b,00001545,1,true,true,both
sd300b,00001545,2,true,true,both
sd300b,00001545,3,true,true,both
sd300b,00001545,4,true,true,both
sd300b,00001545,5,true,true,both
sd300b,00001545,6,true,true,both
sd300b,00001545,7,true,true,both
sd300b,00001545,8,true,true,both
sd300b,00001545,9,true,true,both
sd300b,00001545,10,true,true,both
sd300b,00001546,1,true,true,both
sd300b,00001546,2,true,true,both
sd300b,00001546,3,true,true,both
sd300b,00001546,4,true,true,both
sd300b,00001546,5,true,true,both
sd300b,00001546,6,true,true,both
sd300b,00001546,7,true,true,both
sd300b,00001546,8,true,true,both
sd300b,00001546,9,true,true,both
sd300b,00001546,10,true,true,both
sd300b,00001547,1,true,true,both
sd300b,00001547,2,true,true,both
sd300b,00001547,3,true,true,both
sd300b,00001547,4,true,true,both
sd300b,00001547,5,true,true,both
sd300b,00001547,6,true,true,both
sd300b,00001547,7,true,true,both
sd300b,00001547,8,true,true,both
sd300b,00001547,9,true,true,both
sd300b,00001547,10,true,true,both
sd300b,00001548,1,true,true,both
sd300b,00001548,2,true,true,both
sd300b,00001548,3,true,true,both
sd300b,00001548,4,true,true,both
sd300b,00001548,5,true,true,both
sd300b,00001548,6,true,true,both
sd300b,00001548,7,true,true,both
sd300b,00001548,8,true,true,both
sd300b,00001548,9,true,true,both
sd300b,00001548,10,true,true,both
sd300b,00001549,1,true,true,both
sd300b,00001549,2,true,true,both
sd300b,00001549,3,true,true,both
sd300b,00001549,4,true,true,both
sd300b,00001549,5,true,true,both
sd300b,00001549,6,true,true,both
sd300b,00001549,7,true,true,both
sd300b,00001549,8,true,true,both
sd300b,00001549,9,true,true,both
sd300b,00001549,10,true,true,both
sd300b,00001550,1,true,true,both
sd300b,00001550,2,true,true,both
sd300b,00001550,3,false,true,sift_only
sd300b,00001550,4,false,true,sift_only
sd300b,00001550,5,false,true,sift_only
sd300b,00001550,6,true,true,both
sd300b,00001550,7,false,true,sift_only
