identity_key,subject_id,canonical_finger_position
00001325|01,00001325,1
00001325|02,00001325,2
00001325|03,00001325,3
00001325|04,00001325,4
00001325|05,00001325,5
00001325|06,00001325,6
00001325|07,00001325,7
00001325|08,00001325,8
00001325|09,00001325,9
00001325|10,00001325,10
00001326|01,00001326,1
00001326|02,00001326,2
00001326|03,00001326,3
00001326|04,00001326,4
00001326|05,00001326,5
00001326|06,00001326,6
00001326|07,00001326,7
00001326|08,00001326,8
00001326|09,00001326,9
00001326|10,00001326,10
00001327|01,00001327,1
00001327|02,00001327,2
00001327|03,00001327,3
00001327|04,00001327,4
00001327|05,00001327,5
00001327|06,00001327,6
00001327|07,00001327,7
00001327|08,00001327,8
00001327|09,00001327,9
00001327|10,00001327,10
00001328|01,00001328,1
00001328|02,00001328,2
00001328|03,00001328,3
00001328|04,00001328,4
00001328|05,00001328,5
00001328|06,00001328,6
00001328|07,00001328,7
00001328|08,00001328,8
00001328|09,00001328,9
00001328|10,00001328,10
00001329|02,00001329,2
00001329|03,00001329,3
00001329|04,00001329,4
00001329|05,00001329,5
00001329|07,00001329,7
00001329|08,00001329,8
00001329|09,00001329,9
00001329|10,00001329,10
00001330|01,00001330,1
00001330|02,00001330,2
00001330|03,00001330,3
00001330|04,00001330,4
00001330|05,00001330,5
00001330|06,00001330,6
00001330|07,00001330,7
00001330|08,00001330,8
00001330|09,00001330,9
00001330|10,00001330,10
00001331|01,00001331,1
00001331|02,00001331,2
00001331|03,00001331,3
00001331|04,00001331,4
00001331|05,00001331,5
00001331|06,00001331,6
00001331|07,00001331,7
00001331|08,00001331,8
00001331|09,00001331,9
00001331|10,00001331,10
00001332|01,00001332,1
00001332|02,00001332,2
00001332|03,00001332,3
00001332|04,00001332,4
00001332|05,00001332,5
00001332|06,00001332,6
00001332|07,00001332,7
00001332|08,00001332,8
00001332|09,00001332,9
00001332|10,00001332,10
00001333|01,00001333,1
00001333|02,00001333,2
00001333|03,00001333,3
00001333|04,00001333,4
00001333|05,00001333,5
00001333|06,00001333,6
00001333|07,00001333,7
00001333|08,00001333,8
00001333|09,00001333,9
00001333|10,00001333,10
00001334|01,00001334,1
00001334|02,00001334,2
00001334|03,00001334,3
00001334|04,00001334,4
00001334|05,00001334,5
00001334|06,00001334,6
00001334|07,00001334,7
00001334|08,00001334,8
00001334|09,00001334,9
00001334|10,00001334,10
00001335|01,00001335,1
00001335|02,00001335,2
00001335|03,00001335,3
00001335|04,00001335,4
00001335|06,00001335,6
00001335|07,00001335,7
00001335|08,00001335,8
00001335|09,00001335,9
00001336|01,00001336,1
00001336|02,00001336,2
00001336|03,00001336,3
00001336|04,00001336,4
00001336|05,00001336,5
00001336|06,00001336,6
00001336|07,00001336,7
00001336|08,00001336,8
00001336|09,00001336,9
00001336|10,00001336,10
00001337|01,00001337,1
00001337|02,00001337,2
00001337|03,00001337,3
00001337|04,00001337,4
00001337|05,00001337,5
00001337|06,00001337,6
00001337|07,00001337,7
00001337|08,00001337,8
00001337|09,00001337,9
00001337|10,00001337,10
00001338|01,00001338,1
00001338|02,00001338,2
00001338|03,00001338,3
00001338|04,00001338,4
00001338|05,00001338,5
00001338|06,00001338,6
00001338|07,00001338,7
00001338|08,00001338,8
00001338|09,00001338,9
00001338|10,00001338,10
00001339|01,00001339,1
00001339|02,00001339,2
00001339|03,00001339,3
00001339|04,00001339,4
00001339|05,00001339,5
00001339|06,00001339,6
00001339|07,00001339,7
00001339|08,00001339,8
00001339|09,00001339,9
00001339|10,00001339,10
00001340|01,00001340,1
00001340|02,00001340,2
00001340|03,00001340,3
00001340|04,00001340,4
00001340|05,00001340,5
00001340|06,00001340,6
00001340|07,00001340,7
00001340|08,00001340,8
00001340|09,00001340,9
00001340|10,00001340,10
00001341|01,00001341,1
00001341|02,00001341,2
00001341|03,00001341,3
00001341|04,00001341,4
00001341|05,00001341,5
00001341|06,00001341,6
00001341|07,00001341,7
00001341|08,00001341,8
00001341|09,00001341,9
00001341|10,00001341,10
00001342|01,00001342,1
00001342|02,00001342,2
00001342|03,00001342,3
00001342|04,00001342,4
00001342|05,00001342,5
00001342|06,00001342,6
00001342|07,00001342,7
00001342|08,00001342,8
00001342|09,00001342,9
00001342|10,00001342,10
00001343|01,00001343,1
00001343|02,00001343,2
00001343|03,00001343,3
00001343|04,00001343,4
00001343|05,00001343,5
00001343|06,00001343,6
00001343|07,00001343,7
00001343|08,00001343,8
00001343|09,00001343,9
00001343|10,00001343,10
00001344|01,00001344,1
00001344|02,00001344,2
00001344|03,00001344,3
00001344|04,00001344,4
00001344|05,00001344,5
00001344|06,00001344,6
00001344|07,00001344,7
00001344|08,00001344,8
00001344|09,00001344,9
00001344|10,00001344,10
00001345|01,00001345,1
00001345|02,00001345,2
00001345|03,00001345,3
00001345|04,00001345,4
00001345|05,00001345,5
00001345|06,00001345,6
00001345|07,00001345,7
00001345|08,00001345,8
00001345|09,00001345,9
00001345|10,00001345,10
00001346|01,00001346,1
00001346|02,00001346,2
00001346|03,00001346,3
00001346|04,00001346,4
00001346|05,00001346,5
00001346|06,00001346,6
00001346|07,00001346,7
00001346|08,00001346,8
00001346|09,00001346,9
00001346|10,00001346,10
00001347|01,00001347,1
00001347|02,00001347,2
00001347|03,00001347,3
00001347|04,00001347,4
00001347|05,00001347,5
00001347|06,00001347,6
00001347|07,00001347,7
00001347|08,00001347,8
00001347|09,00001347,9
00001347|10,00001347,10
00001348|01,00001348,1
00001348|02,00001348,2
00001348|03,00001348,3
00001348|04,00001348,4
00001348|05,00001348,5
00001348|06,00001348,6
00001348|07,00001348,7
00001348|08,00001348,8
00001348|09,00001348,9
00001348|10,00001348,10
00001349|01,00001349,1
00001349|02,00001349,2
00001349|03,00001349,3
00001349|04,00001349,4
00001349|05,00001349,5
00001349|06,00001349,6
00001349|07,00001349,7
00001349|08,00001349,8
00001349|09,00001349,9
00001349|10,00001349,10
00001350|01,00001350,1
00001350|02,00001350,2
00001350|03,00001350,3
00001350|04,00001350,4
00001350|05,00001350,5
00001350|06,00001350,6
00001350|07,00001350,7
00001350|08,00001350,8
00001350|09,00001350,9
00001350|10,00001350,10
00001351|01,00001351,1
00001351|02,00001351,2
00001351|03,00001351,3
00001351|04,00001351,4
00001351|05,00001351,5
00001351|06,00001351,6
00001351|07,00001351,7
00001351|08,00001351,8
00001351|09,00001351,9
00001351|10,00001351,10
00001352|01,00001352,1
00001352|02,00001352,2
00001352|03,00001352,3
00001352|04,00001352,4
00001352|05,00001352,5
00001352|06,00001352,6
00001352|07,00001352,7
00001352|08,00001352,8
00001352|09,00001352,9
00001352|10,00001352,10
00001353|01,00001353,1
00001353|02,00001353,2
00001353|03,00001353,3
00001353|04,00001353,4
00001353|05,00001353,5
00001353|06,00001353,6
00001353|07,00001353,7
00001353|08,00001353,8
00001353|09,00001353,9
00001353|10,00001353,10
00001354|01,00001354,1
00001354|02,00001354,2
00001354|03,00001354,3
00001354|04,00001354,4
00001354|05,00001354,5
00001354|06,00001354,6
00001354|07,00001354,7
00001354|08,00001354,8
00001354|09,00001354,9
00001354|10,00001354,10
00001355|01,00001355,1
00001355|02,00001355,2
00001355|03,00001355,3
00001355|04,00001355,4
00001355|05,00001355,5
00001355|06,00001355,6
00001355|07,00001355,7
00001355|08,00001355,8
00001355|09,00001355,9
00001355|10,00001355,10
00001356|02,00001356,2
00001356|03,00001356,3
00001356|04,00001356,4
00001356|05,00001356,5
00001356|07,00001356,7
00001356|08,00001356,8
00001356|09,00001356,9
00001356|10,00001356,10
00001357|01,00001357,1
00001357|02,00001357,2
00001357|03,00001357,3
00001357|04,00001357,4
00001357|05,00001357,5
00001357|06,00001357,6
00001357|07,00001357,7
00001357|08,00001357,8
00001357|09,00001357,9
00001357|10,00001357,10
00001358|01,00001358,1
00001358|02,00001358,2
00001358|03,00001358,3
00001358|04,00001358,4
00001358|05,00001358,5
00001358|06,00001358,6
00001358|07,00001358,7
00001358|08,00001358,8
00001358|09,00001358,9
00001358|10,00001358,10
00001359|01,00001359,1
00001359|02,00001359,2
00001359|03,00001359,3
00001359|04,00001359,4
00001359|05,00001359,5
00001359|06,00001359,6
00001359|07,00001359,7
00001359|08,00001359,8
00001359|09,00001359,9
00001359|10,00001359,10
00001360|01,00001360,1
00001360|02,00001360,2
00001360|03,00001360,3
00001360|04,00001360,4
00001360|05,00001360,5
00001360|06,00001360,6
00001360|07,00001360,7
00001360|08,00001360,8
00001360|09,00001360,9
00001360|10,00001360,10
00001361|01,00001361,1
00001361|02,00001361,2
00001361|03,00001361,3
00001361|04,00001361,4
00001361|05,00001361,5
00001361|06,00001361,6
00001361|07,00001361,7
00001361|08,00001361,8
00001361|09,00001361,9
00001361|10,00001361,10
00001362|01,00001362,1
00001362|02,00001362,2
00001362|04,00001362,4
00001362|05,00001362,5
00001362|06,00001362,6
00001362|07,00001362,7
00001362|08,00001362,8
00001362|09,00001362,9
00001362|10,00001362,10
00001363|01,00001363,1
00001363|02,00001363,2
00001363|03,00001363,3
00001363|04,00001363,4
00001363|05,00001363,5
00001363|06,00001363,6
00001363|07,00001363,7
00001363|08,00001363,8
00001363|09,00001363,9
00001363|10,00001363,10
00001364|01,00001364,1
00001364|02,00001364,2
00001364|03,00001364,3
00001364|04,00001364,4
00001364|05,00001364,5
00001364|06,00001364,6
00001364|07,00001364,7
00001364|08,00001364,8
00001364|09,00001364,9
00001364|10,00001364,10
00001365|01,00001365,1
00001365|02,00001365,2
00001365|03,00001365,3
00001365|04,00001365,4
00001365|05,00001365,5
00001365|06,00001365,6
00001365|07,00001365,7
00001365|08,00001365,8
00001365|09,00001365,9
00001365|10,00001365,10
00001366|01,00001366,1
00001366|02,00001366,2
00001366|03,00001366,3
00001366|04,00001366,4
00001366|05,00001366,5
00001366|06,00001366,6
00001366|07,00001366,7
00001366|08,00001366,8
00001366|09,00001366,9
00001366|10,00001366,10
00001367|01,00001367,1
00001367|02,00001367,2
00001367|03,00001367,3
00001367|04,00001367,4
00001367|05,00001367,5
00001367|06,00001367,6
00001367|07,00001367,7
00001367|08,00001367,8
00001367|09,00001367,9
00001367|10,00001367,10
00001368|01,00001368,1
00001368|02,00001368,2
00001368|03,00001368,3
00001368|04,00001368,4
00001368|05,00001368,5
00001368|06,00001368,6
00001368|07,00001368,7
00001368|08,00001368,8
00001368|09,00001368,9
00001368|10,00001368,10
00001369|01,00001369,1
00001369|02,00001369,2
00001369|03,00001369,3
00001369|04,00001369,4
00001369|05,00001369,5
00001369|06,00001369,6
00001369|07,00001369,7
00001369|08,00001369,8
00001369|09,00001369,9
00001369|10,00001369,10
00001370|01,00001370,1
00001370|02,00001370,2
00001370|03,00001370,3
00001370|04,00001370,4
00001370|05,00001370,5
00001370|06,00001370,6
00001370|07,00001370,7
00001370|08,00001370,8
00001370|09,00001370,9
00001370|10,00001370,10
00001371|01,00001371,1
00001371|02,00001371,2
00001371|03,00001371,3
00001371|04,00001371,4
00001371|05,00001371,5
00001371|06,00001371,6
00001371|07,00001371,7
00001371|08,00001371,8
00001371|09,00001371,9
00001371|10,00001371,10
00001372|01,00001372,1
00001372|02,00001372,2
00001372|03,00001372,3
00001372|04,00001372,4
00001372|05,00001372,5
00001372|06,00001372,6
00001372|07,00001372,7
00001372|08,00001372,8
00001372|09,00001372,9
00001372|10,00001372,10
00001373|01,00001373,1
00001373|02,00001373,2
00001373|03,00001373,3
00001373|04,00001373,4
00001373|05,00001373,5
00001373|06,00001373,6
00001373|07,00001373,7
00001373|08,00001373,8
00001373|09,00001373,9
00001373|10,00001373,10
00001374|01,00001374,1
00001374|02,00001374,2
00001374|03,00001374,3
00001374|04,00001374,4
00001374|06,00001374,6
00001374|07,00001374,7
00001374|08,00001374,8
00001374|09,00001374,9
00001374|10,00001374,10
00001375|01,00001375,1
00001375|02,00001375,2
00001375|03,00001375,3
00001375|04,00001375,4
00001375|05,00001375,5
00001375|06,00001375,6
00001375|07,00001375,7
00001375|08,00001375,8
00001375|09,00001375,9
00001375|10,00001375,10
00001376|01,00001376,1
00001376|02,00001376,2
00001376|03,00001376,3
00001376|04,00001376,4
00001376|05,00001376,5
00001376|06,00001376,6
00001376|07,00001376,7
00001376|08,00001376,8
00001376|09,00001376,9
00001376|10,00001376,10
00001377|01,00001377,1
00001377|02,00001377,2
00001377|03,00001377,3
00001377|04,00001377,4
00001377|05,00001377,5
00001377|06,00001377,6
00001377|07,00001377,7
00001377|08,00001377,8
00001377|09,00001377,9
00001377|10,00001377,10
00001378|01,00001378,1
00001378|02,00001378,2
00001378|03,00001378,3
00001378|04,00001378,4
00001378|05,00001378,5
00001378|06,00001378,6
00001378|07,00001378,7
00001378|08,00001378,8
00001378|09,00001378,9
00001378|10,00001378,10
00001379|01,00001379,1
00001379|02,00001379,2
00001379|03,00001379,3
00001379|04,00001379,4
00001379|05,00001379,5
00001379|06,00001379,6
00001379|07,00001379,7
00001379|08,00001379,8
00001379|09,00001379,9
00001379|10,00001379,10
00001380|01,00001380,1
00001380|02,00001380,2
00001380|03,00001380,3
00001380|04,00001380,4
00001380|05,00001380,5
00001380|06,00001380,6
00001380|07,00001380,7
00001380|08,00001380,8
00001380|09,00001380,9
00001380|10,00001380,10
00001381|01,00001381,1
00001381|02,00001381,2
00001381|03,00001381,3
00001381|04,00001381,4
00001381|05,00001381,5
00001381|06,00001381,6
00001381|07,00001381,7
00001381|08,00001381,8
00001381|09,00001381,9
00001381|10,00001381,10
00001382|01,00001382,1
00001382|02,00001382,2
00001382|03,00001382,3
00001382|04,00001382,4
00001382|05,00001382,5
00001382|06,00001382,6
00001382|07,00001382,7
00001382|08,00001382,8
00001382|09,00001382,9
00001382|10,00001382,10
00001383|01,00001383,1
00001383|02,00001383,2
00001383|03,00001383,3
00001383|04,00001383,4
00001383|05,00001383,5
00001383|06,00001383,6
00001383|07,00001383,7
00001383|08,00001383,8
00001383|09,00001383,9
00001384|01,00001384,1
00001384|02,00001384,2
00001384|03,00001384,3
00001384|04,00001384,4
00001384|05,00001384,5
00001384|06,00001384,6
00001384|07,00001384,7
00001384|08,00001384,8
00001384|09,00001384,9
00001384|10,00001384,10
00001385|01,00001385,1
00001385|02,00001385,2
00001385|03,00001385,3
00001385|04,00001385,4
00001385|05,00001385,5
00001385|06,00001385,6
00001385|07,00001385,7
00001385|08,00001385,8
00001385|09,00001385,9
00001385|10,00001385,10
00001386|01,00001386,1
00001386|02,00001386,2
00001386|03,00001386,3
00001386|04,00001386,4
00001386|05,00001386,5
00001386|06,00001386,6
00001386|07,00001386,7
00001386|08,00001386,8
00001386|09,00001386,9
00001386|10,00001386,10
00001387|01,00001387,1
00001387|02,00001387,2
00001387|03,00001387,3
00001387|04,00001387,4
00001387|05,00001387,5
00001387|06,00001387,6
00001387|07,00001387,7
00001387|08,00001387,8
00001387|09,00001387,9
00001387|10,00001387,10
00001388|01,00001388,1
00001388|02,00001388,2
00001388|03,00001388,3
00001388|04,00001388,4
00001388|05,00001388,5
00001388|06,00001388,6
00001388|07,00001388,7
00001388|08,00001388,8
00001388|09,00001388,9
00001388|10,00001388,10
00001389|01,00001389,1
00001389|02,00001389,2
00001389|03,00001389,3
00001389|04,00001389,4
00001389|05,00001389,5
00001389|06,00001389,6
00001389|07,00001389,7
00001389|08,00001389,8
00001389|09,00001389,9
00001389|10,00001389,10
00001390|01,00001390,1
00001390|02,00001390,2
00001390|03,00001390,3
00001390|04,00001390,4
00001390|05,00001390,5
00001390|06,00001390,6
00001390|07,00001390,7
00001390|08,00001390,8
00001390|09,00001390,9
00001390|10,00001390,10
00001391|01,00001391,1
00001391|02,00001391,2
00001391|03,00001391,3
00001391|04,00001391,4
00001391|05,00001391,5
00001391|06,00001391,6
00001391|07,00001391,7
00001391|08,00001391,8
00001391|09,00001391,9
00001391|10,00001391,10
00001392|01,00001392,1
00001392|02,00001392,2
00001392|03,00001392,3
00001392|04,00001392,4
00001392|05,00001392,5
00001392|06,00001392,6
00001392|07,00001392,7
00001392|08,00001392,8
00001392|09,00001392,9
00001392|10,00001392,10
00001393|01,00001393,1
00001393|02,00001393,2
00001393|03,00001393,3
00001393|04,00001393,4
00001393|05,00001393,5
00001393|06,00001393,6
00001393|07,00001393,7
00001393|08,00001393,8
00001393|09,00001393,9
00001393|10,00001393,10
00001394|01,00001394,1
00001394|02,00001394,2
00001394|03,00001394,3
00001394|04,00001394,4
00001394|05,00001394,5
00001394|06,00001394,6
00001394|07,00001394,7
00001394|08,00001394,8
00001394|09,00001394,9
00001394|10,00001394,10
00001395|01,00001395,1
00001395|02,00001395,2
00001395|03,00001395,3
00001395|04,00001395,4
00001395|05,00001395,5
00001395|06,00001395,6
00001395|07,00001395,7
00001395|08,00001395,8
00001395|09,00001395,9
00001395|10,00001395,10
00001396|01,00001396,1
00001396|02,00001396,2
00001396|03,00001396,3
00001396|04,00001396,4
00001396|05,00001396,5
00001396|06,00001396,6
00001396|07,00001396,7
00001396|08,00001396,8
00001396|09,00001396,9
00001396|10,00001396,10
00001397|01,00001397,1
00001397|02,00001397,2
00001397|03,00001397,3
00001397|04,00001397,4
00001397|05,00001397,5
00001397|06,00001397,6
00001397|07,00001397,7
00001397|08,00001397,8
00001397|09,00001397,9
00001397|10,00001397,10
00001398|01,00001398,1
00001398|02,00001398,2
00001398|03,00001398,3
00001398|04,00001398,4
00001398|05,00001398,5
00001398|06,00001398,6
00001398|07,00001398,7
00001398|08,00001398,8
00001398|09,00001398,9
00001398|10,00001398,10
00001399|01,00001399,1
00001399|02,00001399,2
00001399|03,00001399,3
00001399|04,00001399,4
00001399|05,00001399,5
00001399|06,00001399,6
00001399|07,00001399,7
00001399|08,00001399,8
00001399|09,00001399,9
00001399|10,00001399,10
00001400|01,00001400,1
00001400|02,00001400,2
00001400|03,00001400,3
00001400|04,00001400,4
00001400|05,00001400,5
00001400|06,00001400,6
00001400|07,00001400,7
00001400|08,00001400,8
00001400|09,00001400,9
00001400|10,00001400,10
00001401|01,00001401,1
00001401|02,00001401,2
00001401|03,00001401,3
00001401|04,00001401,4
00001401|05,00001401,5
00001401|06,00001401,6
00001401|07,00001401,7
00001401|08,00001401,8
00001401|09,00001401,9
00001401|10,00001401,10
00001402|01,00001402,1
00001402|02,00001402,2
00001402|03,00001402,3
00001402|04,00001402,4
00001402|05,00001402,5
00001402|06,00001402,6
00001402|07,00001402,7
00001402|08,00001402,8
00001402|09,00001402,9
00001402|10,00001402,10
00001403|01,00001403,1
00001403|02,00001403,2
00001403|03,00001403,3
00001403|04,00001403,4
00001403|05,00001403,5
00001403|06,00001403,6
00001403|07,00001403,7
00001403|08,00001403,8
00001403|09,00001403,9
00001403|10,00001403,10
00001404|01,00001404,1
00001404|02,00001404,2
00001404|03,00001404,3
