accuracy_pair_id,pair_label,dataset,split,canonical_finger_position,subject_id_a,subject_id_b,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_pair_id_a,source_pair_id_b
shared_gen_00001212_06,genuine,sd300b,evaluation,6,00001212,00001212,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001212_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001212_roll_1000_06.png,sd300b_plain_roll_00001212_06,sd300b_plain_roll_00001212_06
shared_gen_00001212_07,genuine,sd300b,evaluation,7,00001212,00001212,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001212_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001212_roll_1000_07.png,sd300b_plain_roll_00001212_07,sd300b_plain_roll_00001212_07
shared_gen_00001212_08,genuine,sd300b,evaluation,8,00001212,00001212,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001212_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001212_roll_1000_08.png,sd300b_plain_roll_00001212_08,sd300b_plain_roll_00001212_08
shared_gen_00001212_09,genuine,sd300b,evaluation,9,00001212,00001212,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001212_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001212_roll_1000_09.png,sd300b_plain_roll_00001212_09,sd300b_plain_roll_00001212_09
shared_gen_00001212_10,genuine,sd300b,evaluation,10,00001212,00001212,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001212_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001212_roll_1000_10.png,sd300b_plain_roll_00001212_10,sd300b_plain_roll_00001212_10
shared_gen_00001213_01,genuine,sd300b,evaluation,1,00001213,00001213,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_01.png,sd300b_plain_roll_00001213_01,sd300b_plain_roll_00001213_01
shared_gen_00001213_02,genuine,sd300b,evaluation,2,00001213,00001213,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_02.png,sd300b_plain_roll_00001213_02,sd300b_plain_roll_00001213_02
shared_gen_00001213_03,genuine,sd300b,evaluation,3,00001213,00001213,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_03.png,sd300b_plain_roll_00001213_03,sd300b_plain_roll_00001213_03
shared_gen_00001213_04,genuine,sd300b,evaluation,4,00001213,00001213,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_04.png,sd300b_plain_roll_00001213_04,sd300b_plain_roll_00001213_04
shared_gen_00001213_05,genuine,sd300b,evaluation,5,00001213,00001213,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_05.png,sd300b_plain_roll_00001213_05,sd300b_plain_roll_00001213_05
shared_gen_00001213_06,genuine,sd300b,evaluation,6,00001213,00001213,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_06.png,sd300b_plain_roll_00001213_06,sd300b_plain_roll_00001213_06
shared_gen_00001213_07,genuine,sd300b,evaluation,7,00001213,00001213,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_07.png,sd300b_plain_roll_00001213_07,sd300b_plain_roll_00001213_07
shared_gen_00001213_08,genuine,sd300b,evaluation,8,00001213,00001213,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_08.png,sd300b_plain_roll_00001213_08,sd300b_plain_roll_00001213_08
shared_gen_00001213_09,genuine,sd300b,evaluation,9,00001213,00001213,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_09.png,sd300b_plain_roll_00001213_09,sd300b_plain_roll_00001213_09
shared_gen_00001213_10,genuine,sd300b,evaluation,10,00001213,00001213,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001213_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001213_roll_1000_10.png,sd300b_plain_roll_00001213_10,sd300b_plain_roll_00001213_10
shared_gen_00001214_01,genuine,sd300b,evaluation,1,00001214,00001214,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_01.png,sd300b_plain_roll_00001214_01,sd300b_plain_roll_00001214_01
shared_gen_00001214_02,genuine,sd300b,evaluation,2,00001214,00001214,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_02.png,sd300b_plain_roll_00001214_02,sd300b_plain_roll_00001214_02
shared_gen_00001214_03,genuine,sd300b,evaluation,3,00001214,00001214,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_03.png,sd300b_plain_roll_00001214_03,sd300b_plain_roll_00001214_03
shared_gen_00001214_04,genuine,sd300b,evaluation,4,00001214,00001214,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_04.png,sd300b_plain_roll_00001214_04,sd300b_plain_roll_00001214_04
shared_gen_00001214_05,genuine,sd300b,evaluation,5,00001214,00001214,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_05.png,sd300b_plain_roll_00001214_05,sd300b_plain_roll_00001214_05
shared_gen_00001214_06,genuine,sd300b,evaluation,6,00001214,00001214,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_06.png,sd300b_plain_roll_00001214_06,sd300b_plain_roll_00001214_06
shared_gen_00001214_07,genuine,sd300b,evaluation,7,00001214,00001214,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_07.png,sd300b_plain_roll_00001214_07,sd300b_plain_roll_00001214_07
shared_gen_00001214_08,genuine,sd300b,evaluation,8,00001214,00001214,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_08.png,sd300b_plain_roll_00001214_08,sd300b_plain_roll_00001214_08
shared_gen_00001214_09,genuine,sd300b,evaluation,9,00001214,00001214,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_09.png,sd300b_plain_roll_00001214_09,sd300b_plain_roll_00001214_09
shared_gen_00001214_10,genuine,sd300b,evaluation,10,00001214,00001214,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001214_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001214_roll_1000_10.png,sd300b_plain_roll_00001214_10,sd300b_plain_roll_00001214_10
shared_gen_00001215_01,genuine,sd300b,evaluation,1,00001215,00001215,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_01.png,sd300b_plain_roll_00001215_01,sd300b_plain_roll_00001215_01
shared_gen_00001215_02,genuine,sd300b,evaluation,2,00001215,00001215,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_02.png,sd300b_plain_roll_00001215_02,sd300b_plain_roll_00001215_02
shared_gen_00001215_03,genuine,sd300b,evaluation,3,00001215,00001215,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_03.png,sd300b_plain_roll_00001215_03,sd300b_plain_roll_00001215_03
shared_gen_00001215_04,genuine,sd300b,evaluation,4,00001215,00001215,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_04.png,sd300b_plain_roll_00001215_04,sd300b_plain_roll_00001215_04
shared_gen_00001215_05,genuine,sd300b,evaluation,5,00001215,00001215,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_05.png,sd300b_plain_roll_00001215_05,sd300b_plain_roll_00001215_05
shared_gen_00001215_06,genuine,sd300b,evaluation,6,00001215,00001215,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_06.png,sd300b_plain_roll_00001215_06,sd300b_plain_roll_00001215_06
shared_gen_00001215_07,genuine,sd300b,evaluation,7,00001215,00001215,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_07.png,sd300b_plain_roll_00001215_07,sd300b_plain_roll_00001215_07
shared_gen_00001215_08,genuine,sd300b,evaluation,8,00001215,00001215,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_08.png,sd300b_plain_roll_00001215_08,sd300b_plain_roll_00001215_08
shared_gen_00001215_09,genuine,sd300b,evaluation,9,00001215,00001215,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001215_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001215_roll_1000_09.png,sd300b_plain_roll_00001215_09,sd300b_plain_roll_00001215_09
shared_gen_00001216_01,genuine,sd300b,evaluation,1,00001216,00001216,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_01.png,sd300b_plain_roll_00001216_01,sd300b_plain_roll_00001216_01
shared_gen_00001216_02,genuine,sd300b,evaluation,2,00001216,00001216,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_02.png,sd300b_plain_roll_00001216_02,sd300b_plain_roll_00001216_02
shared_gen_00001216_03,genuine,sd300b,evaluation,3,00001216,00001216,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_03.png,sd300b_plain_roll_00001216_03,sd300b_plain_roll_00001216_03
shared_gen_00001216_04,genuine,sd300b,evaluation,4,00001216,00001216,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_04.png,sd300b_plain_roll_00001216_04,sd300b_plain_roll_00001216_04
shared_gen_00001216_05,genuine,sd300b,evaluation,5,00001216,00001216,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_05.png,sd300b_plain_roll_00001216_05,sd300b_plain_roll_00001216_05
shared_gen_00001216_06,genuine,sd300b,evaluation,6,00001216,00001216,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_06.png,sd300b_plain_roll_00001216_06,sd300b_plain_roll_00001216_06
shared_gen_00001216_07,genuine,sd300b,evaluation,7,00001216,00001216,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_07.png,sd300b_plain_roll_00001216_07,sd300b_plain_roll_00001216_07
shared_gen_00001216_08,genuine,sd300b,evaluation,8,00001216,00001216,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_08.png,sd300b_plain_roll_00001216_08,sd300b_plain_roll_00001216_08
shared_gen_00001216_09,genuine,sd300b,evaluation,9,00001216,00001216,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_09.png,sd300b_plain_roll_00001216_09,sd300b_plain_roll_00001216_09
shared_gen_00001216_10,genuine,sd300b,evaluation,10,00001216,00001216,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001216_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001216_roll_1000_10.png,sd300b_plain_roll_00001216_10,sd300b_plain_roll_00001216_10
shared_gen_00001217_01,genuine,sd300b,evaluation,1,00001217,00001217,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_01.png,sd300b_plain_roll_00001217_01,sd300b_plain_roll_00001217_01
shared_gen_00001217_02,genuine,sd300b,evaluation,2,00001217,00001217,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_02.png,sd300b_plain_roll_00001217_02,sd300b_plain_roll_00001217_02
shared_gen_00001217_03,genuine,sd300b,evaluation,3,00001217,00001217,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_03.png,sd300b_plain_roll_00001217_03,sd300b_plain_roll_00001217_03
shared_gen_00001217_04,genuine,sd300b,evaluation,4,00001217,00001217,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_04.png,sd300b_plain_roll_00001217_04,sd300b_plain_roll_00001217_04
shared_gen_00001217_06,genuine,sd300b,evaluation,6,00001217,00001217,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_06.png,sd300b_plain_roll_00001217_06,sd300b_plain_roll_00001217_06
shared_gen_00001217_07,genuine,sd300b,evaluation,7,00001217,00001217,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_07.png,sd300b_plain_roll_00001217_07,sd300b_plain_roll_00001217_07
shared_gen_00001217_08,genuine,sd300b,evaluation,8,00001217,00001217,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_08.png,sd300b_plain_roll_00001217_08,sd300b_plain_roll_00001217_08
shared_gen_00001217_09,genuine,sd300b,evaluation,9,00001217,00001217,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_09.png,sd300b_plain_roll_00001217_09,sd300b_plain_roll_00001217_09
shared_gen_00001217_10,genuine,sd300b,evaluation,10,00001217,00001217,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001217_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001217_roll_1000_10.png,sd300b_plain_roll_00001217_10,sd300b_plain_roll_00001217_10
shared_gen_00001218_01,genuine,sd300b,evaluation,1,00001218,00001218,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_01.png,sd300b_plain_roll_00001218_01,sd300b_plain_roll_00001218_01
shared_gen_00001218_02,genuine,sd300b,evaluation,2,00001218,00001218,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_02.png,sd300b_plain_roll_00001218_02,sd300b_plain_roll_00001218_02
shared_gen_00001218_03,genuine,sd300b,evaluation,3,00001218,00001218,1000,3,3,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_03.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_03.png,sd300b_plain_roll_00001218_03,sd300b_plain_roll_00001218_03
shared_gen_00001218_04,genuine,sd300b,evaluation,4,00001218,00001218,1000,4,4,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_04.png,sd300b_plain_roll_00001218_04,sd300b_plain_roll_00001218_04
shared_gen_00001218_05,genuine,sd300b,evaluation,5,00001218,00001218,1000,5,5,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_05.png,sd300b_plain_roll_00001218_05,sd300b_plain_roll_00001218_05
shared_gen_00001218_06,genuine,sd300b,evaluation,6,00001218,00001218,1000,12,6,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_12.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_06.png,sd300b_plain_roll_00001218_06,sd300b_plain_roll_00001218_06
shared_gen_00001218_07,genuine,sd300b,evaluation,7,00001218,00001218,1000,7,7,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_07.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_07.png,sd300b_plain_roll_00001218_07,sd300b_plain_roll_00001218_07
shared_gen_00001218_08,genuine,sd300b,evaluation,8,00001218,00001218,1000,8,8,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_08.png,sd300b_plain_roll_00001218_08,sd300b_plain_roll_00001218_08
shared_gen_00001218_09,genuine,sd300b,evaluation,9,00001218,00001218,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_09.png,sd300b_plain_roll_00001218_09,sd300b_plain_roll_00001218_09
shared_gen_00001218_10,genuine,sd300b,evaluation,10,00001218,00001218,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001218_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001218_roll_1000_10.png,sd300b_plain_roll_00001218_10,sd300b_plain_roll_00001218_10
shared_gen_00001220_01,genuine,sd300b,evaluation,1,00001220,00001220,1000,11,1,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001220_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001220_roll_1000_01.png,sd300b_plain_roll_00001220_01,sd300b_plain_roll_00001220_01
shared_gen_00001220_02,genuine,sd300b,evaluation,2,00001220,00001220,1000,2,2,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001220_plain_1000_02.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001220_roll_1000_02.png,sd300b_plain_roll_00001220_02,sd300b_plain_roll_00001220_02
