negative_pair_id,dataset,protocol,pair_label,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_01_00001360_00001361,sd300b,plain_roll_next_subject_impostor,impostor,1,00001360,00001361,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001360_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001361_roll_1000_01.png,11,1,sd300b_plain_roll_00001360_01,sd300b_plain_roll_00001361_01,350,351,1
sd300b_plain_roll_next_subject_impostor_01_00001361_00001362,sd300b,plain_roll_next_subject_impostor,impostor,1,00001361,00001362,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001361_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001362_roll_1000_01.png,11,1,sd300b_plain_roll_00001361_01,sd300b_plain_roll_00001362_01,351,352,1
sd300b_plain_roll_next_subject_impostor_01_00001362_00001363,sd300b,plain_roll_next_subject_impostor,impostor,1,00001362,00001363,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001362_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001363_roll_1000_01.png,11,1,sd300b_plain_roll_00001362_01,sd300b_plain_roll_00001363_01,352,353,1
sd300b_plain_roll_next_subject_impostor_01_00001363_00001364,sd300b,plain_roll_next_subject_impostor,impostor,1,00001363,00001364,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001363_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001364_roll_1000_01.png,11,1,sd300b_plain_roll_00001363_01,sd300b_plain_roll_00001364_01,353,354,1
sd300b_plain_roll_next_subject_impostor_01_00001364_00001365,sd300b,plain_roll_next_subject_impostor,impostor,1,00001364,00001365,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001364_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001365_roll_1000_01.png,11,1,sd300b_plain_roll_00001364_01,sd300b_plain_roll_00001365_01,354,355,1
sd300b_plain_roll_next_subject_impostor_01_00001365_00001366,sd300b,plain_roll_next_subject_impostor,impostor,1,00001365,00001366,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001365_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001366_roll_1000_01.png,11,1,sd300b_plain_roll_00001365_01,sd300b_plain_roll_00001366_01,355,356,1
sd300b_plain_roll_next_subject_impostor_01_00001366_00001367,sd300b,plain_roll_next_subject_impostor,impostor,1,00001366,00001367,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001366_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001367_roll_1000_01.png,11,1,sd300b_plain_roll_00001366_01,sd300b_plain_roll_00001367_01,356,357,1
sd300b_plain_roll_next_subject_impostor_01_00001367_00001368,sd300b,plain_roll_next_subject_impostor,impostor,1,00001367,00001368,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001367_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001368_roll_1000_01.png,11,1,sd300b_plain_roll_00001367_01,sd300b_plain_roll_00001368_01,357,358,1
sd300b_plain_roll_next_subject_impostor_01_00001368_00001369,sd300b,plain_roll_next_subject_impostor,impostor,1,00001368,00001369,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001368_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001369_roll_1000_01.png,11,1,sd300b_plain_roll_00001368_01,sd300b_plain_roll_00001369_01,358,359,1
sd300b_plain_roll_next_subject_impostor_01_00001369_00001370,sd300b,plain_roll_next_subject_impostor,impostor,1,00001369,00001370,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001369_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001370_roll_1000_01.png,11,1,sd300b_plain_roll_00001369_01,sd300b_plain_roll_00001370_01,359,360,1
sd300b_plain_roll_next_subject_impostor_01_00001370_00001371,sd300b,plain_roll_next_subject_impostor,impostor,1,00001370,00001371,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001370_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001371_roll_1000_01.png,11,1,sd300b_plain_roll_00001370_01,sd300b_plain_roll_00001371_01,360,361,1
sd300b_plain_roll_next_subject_impostor_01_00001371_00001372,sd300b,plain_roll_next_subject_impostor,impostor,1,00001371,00001372,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001371_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001372_roll_1000_01.png,11,1,sd300b_plain_roll_00001371_01,sd300b_plain_roll_00001372_01,361,362,1
sd300b_plain_roll_next_subject_impostor_01_00001372_00001373,sd300b,plain_roll_next_subject_impostor,impostor,1,00001372,00001373,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001372_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001373_roll_1000_01.png,11,1,sd300b_plain_roll_00001372_01,sd300b_plain_roll_00001373_01,362,363,1
sd300b_plain_roll_next_subject_impostor_01_00001373_00001374,sd300b,plain_roll_next_subject_impostor,impostor,1,00001373,00001374,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001373_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001374_roll_1000_01.png,11,1,sd300b_plain_roll_00001373_01,sd300b_plain_roll_00001374_01,363,364,1
sd300b_plain_roll_next_subject_impostor_01_00001374_00001375,sd300b,plain_roll_next_subject_impostor,impostor,1,00001374,00001375,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001374_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001375_roll_1000_01.png,11,1,sd300b_plain_roll_00001374_01,sd300b_plain_roll_00001375_01,364,365,1
sd300b_plain_roll_next_subject_impostor_01_00001375_00001376,sd300b,plain_roll_next_subject_impostor,impostor,1,00001375,00001376,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001375_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001376_roll_1000_01.png,11,1,sd300b_plain_roll_00001375_01,sd300b_plain_roll_00001376_01,365,366,1
sd300b_plain_roll_next_subject_impostor_01_00001376_00001377,sd300b,plain_roll_next_subject_impostor,impostor,1,00001376,00001377,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001376_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001377_roll_1000_01.png,11,1,sd300b_plain_roll_00001376_01,sd300b_plain_roll_00001377_01,366,367,1
sd300b_plain_roll_next_subject_impostor_01_00001377_00001378,sd300b,plain_roll_next_subject_impostor,impostor,1,00001377,00001378,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001377_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001378_roll_1000_01.png,11,1,sd300b_plain_roll_00001377_01,sd300b_plain_roll_00001378_01,367,368,1
sd300b_plain_roll_next_subject_impostor_01_00001378_00001379,sd300b,plain_roll_next_subject_impostor,impostor,1,00001378,00001379,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001378_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001379_roll_1000_01.png,11,1,sd300b_plain_roll_00001378_01,sd300b_plain_roll_00001379_01,368,369,1
sd300b_plain_roll_next_subject_impostor_01_00001379_00001380,sd300b,plain_roll_next_subject_impostor,impostor,1,00001379,00001380,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001379_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001380_roll_1000_01.png,11,1,sd300b_plain_roll_00001379_01,sd300b_plain_roll_00001380_01,369,370,1
sd300b_plain_roll_next_subject_impostor_01_00001380_00001381,sd300b,plain_roll_next_subject_impostor,impostor,1,00001380,00001381,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001380_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001381_roll_1000_01.png,11,1,sd300b_plain_roll_00001380_01,sd300b_plain_roll_00001381_01,370,371,1
sd300b_plain_roll_next_subject_impostor_01_00001381_00001382,sd300b,plain_roll_next_subject_impostor,impostor,1,00001381,00001382,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001381_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001382_roll_1000_01.png,11,1,sd300b_plain_roll_00001381_01,sd300b_plain_roll_00001382_01,371,372,1
sd300b_plain_roll_next_subject_impostor_01_00001382_00001383,sd300b,plain_roll_next_subject_impostor,impostor,1,00001382,00001383,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001382_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001383_roll_1000_01.png,11,1,sd300b_plain_roll_00001382_01,sd300b_plain_roll_00001383_01,372,373,1
sd300b_plain_roll_next_subject_impostor_01_00001383_00001384,sd300b,plain_roll_next_subject_impostor,impostor,1,00001383,00001384,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001383_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001384_roll_1000_01.png,11,1,sd300b_plain_roll_00001383_01,sd300b_plain_roll_00001384_01,373,374,1
sd300b_plain_roll_next_subject_impostor_01_00001384_00001385,sd300b,plain_roll_next_subject_impostor,impostor,1,00001384,00001385,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001384_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001385_roll_1000_01.png,11,1,sd300b_plain_roll_00001384_01,sd300b_plain_roll_00001385_01,374,375,1
sd300b_plain_roll_next_subject_impostor_01_00001385_00001386,sd300b,plain_roll_next_subject_impostor,impostor,1,00001385,00001386,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001385_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001386_roll_1000_01.png,11,1,sd300b_plain_roll_00001385_01,sd300b_plain_roll_00001386_01,375,376,1
sd300b_plain_roll_next_subject_impostor_01_00001386_00001387,sd300b,plain_roll_next_subject_impostor,impostor,1,00001386,00001387,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001386_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001387_roll_1000_01.png,11,1,sd300b_plain_roll_00001386_01,sd300b_plain_roll_00001387_01,376,377,1
sd300b_plain_roll_next_subject_impostor_01_00001387_00001388,sd300b,plain_roll_next_subject_impostor,impostor,1,00001387,00001388,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001387_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001388_roll_1000_01.png,11,1,sd300b_plain_roll_00001387_01,sd300b_plain_roll_00001388_01,377,378,1
sd300b_plain_roll_next_subject_impostor_01_00001388_00001389,sd300b,plain_roll_next_subject_impostor,impostor,1,00001388,00001389,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001388_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001389_roll_1000_01.png,11,1,sd300b_plain_roll_00001388_01,sd300b_plain_roll_00001389_01,378,379,1
sd300b_plain_roll_next_subject_impostor_01_00001389_00001390,sd300b,plain_roll_next_subject_impostor,impostor,1,00001389,00001390,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001389_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001390_roll_1000_01.png,11,1,sd300b_plain_roll_00001389_01,sd300b_plain_roll_00001390_01,379,380,1
sd300b_plain_roll_next_subject_impostor_01_00001390_00001391,sd300b,plain_roll_next_subject_impostor,impostor,1,00001390,00001391,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001390_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001391_roll_1000_01.png,11,1,sd300b_plain_roll_00001390_01,sd300b_plain_roll_00001391_01,380,381,1
sd300b_plain_roll_next_subject_impostor_01_00001391_00001392,sd300b,plain_roll_next_subject_impostor,impostor,1,00001391,00001392,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001391_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001392_roll_1000_01.png,11,1,sd300b_plain_roll_00001391_01,sd300b_plain_roll_00001392_01,381,382,1
sd300b_plain_roll_next_subject_impostor_01_00001392_00001393,sd300b,plain_roll_next_subject_impostor,impostor,1,00001392,00001393,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001392_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001393_roll_1000_01.png,11,1,sd300b_plain_roll_00001392_01,sd300b_plain_roll_00001393_01,382,383,1
sd300b_plain_roll_next_subject_impostor_01_00001393_00001394,sd300b,plain_roll_next_subject_impostor,impostor,1,00001393,00001394,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001393_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001394_roll_1000_01.png,11,1,sd300b_plain_roll_00001393_01,sd300b_plain_roll_00001394_01,383,384,1
sd300b_plain_roll_next_subject_impostor_01_00001394_00001395,sd300b,plain_roll_next_subject_impostor,impostor,1,00001394,00001395,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001394_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001395_roll_1000_01.png,11,1,sd300b_plain_roll_00001394_01,sd300b_plain_roll_00001395_01,384,385,1
sd300b_plain_roll_next_subject_impostor_01_00001395_00001396,sd300b,plain_roll_next_subject_impostor,impostor,1,00001395,00001396,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001395_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001396_roll_1000_01.png,11,1,sd300b_plain_roll_00001395_01,sd300b_plain_roll_00001396_01,385,386,1
sd300b_plain_roll_next_subject_impostor_01_00001396_00001397,sd300b,plain_roll_next_subject_impostor,impostor,1,00001396,00001397,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001396_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001397_roll_1000_01.png,11,1,sd300b_plain_roll_00001396_01,sd300b_plain_roll_00001397_01,386,387,1
sd300b_plain_roll_next_subject_impostor_01_00001397_00001398,sd300b,plain_roll_next_subject_impostor,impostor,1,00001397,00001398,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001397_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001398_roll_1000_01.png,11,1,sd300b_plain_roll_00001397_01,sd300b_plain_roll_00001398_01,387,388,1
sd300b_plain_roll_next_subject_impostor_01_00001398_00001399,sd300b,plain_roll_next_subject_impostor,impostor,1,00001398,00001399,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001398_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001399_roll_1000_01.png,11,1,sd300b_plain_roll_00001398_01,sd300b_plain_roll_00001399_01,388,389,1
sd300b_plain_roll_next_subject_impostor_01_00001399_00001400,sd300b,plain_roll_next_subject_impostor,impostor,1,00001399,00001400,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001399_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001400_roll_1000_01.png,11,1,sd300b_plain_roll_00001399_01,sd300b_plain_roll_00001400_01,389,390,1
sd300b_plain_roll_next_subject_impostor_01_00001400_00001401,sd300b,plain_roll_next_subject_impostor,impostor,1,00001400,00001401,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001400_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001401_roll_1000_01.png,11,1,sd300b_plain_roll_00001400_01,sd300b_plain_roll_00001401_01,390,391,1
sd300b_plain_roll_next_subject_impostor_01_00001401_00001402,sd300b,plain_roll_next_subject_impostor,impostor,1,00001401,00001402,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001401_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001402_roll_1000_01.png,11,1,sd300b_plain_roll_00001401_01,sd300b_plain_roll_00001402_01,391,392,1
sd300b_plain_roll_next_subject_impostor_01_00001402_00001403,sd300b,plain_roll_next_subject_impostor,impostor,1,00001402,00001403,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001402_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001403_roll_1000_01.png,11,1,sd300b_plain_roll_00001402_01,sd300b_plain_roll_00001403_01,392,393,1
sd300b_plain_roll_next_subject_impostor_01_00001403_00001404,sd300b,plain_roll_next_subject_impostor,impostor,1,00001403,00001404,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001403_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001404_roll_1000_01.png,11,1,sd300b_plain_roll_00001403_01,sd300b_plain_roll_00001404_01,393,394,1
sd300b_plain_roll_next_subject_impostor_01_00001404_00001406,sd300b,plain_roll_next_subject_impostor,impostor,1,00001404,00001406,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001404_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001406_roll_1000_01.png,11,1,sd300b_plain_roll_00001404_01,sd300b_plain_roll_00001406_01,394,395,1
sd300b_plain_roll_next_subject_impostor_01_00001406_00001407,sd300b,plain_roll_next_subject_impostor,impostor,1,00001406,00001407,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001406_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001407_roll_1000_01.png,11,1,sd300b_plain_roll_00001406_01,sd300b_plain_roll_00001407_01,395,396,1
sd300b_plain_roll_next_subject_impostor_01_00001407_00001408,sd300b,plain_roll_next_subject_impostor,impostor,1,00001407,00001408,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001407_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001408_roll_1000_01.png,11,1,sd300b_plain_roll_00001407_01,sd300b_plain_roll_00001408_01,396,397,1
sd300b_plain_roll_next_subject_impostor_01_00001408_00001409,sd300b,plain_roll_next_subject_impostor,impostor,1,00001408,00001409,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001408_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001409_roll_1000_01.png,11,1,sd300b_plain_roll_00001408_01,sd300b_plain_roll_00001409_01,397,398,1
sd300b_plain_roll_next_subject_impostor_01_00001409_00001410,sd300b,plain_roll_next_subject_impostor,impostor,1,00001409,00001410,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001409_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001410_roll_1000_01.png,11,1,sd300b_plain_roll_00001409_01,sd300b_plain_roll_00001410_01,398,399,1
sd300b_plain_roll_next_subject_impostor_01_00001410_00001411,sd300b,plain_roll_next_subject_impostor,impostor,1,00001410,00001411,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001410_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001411_roll_1000_01.png,11,1,sd300b_plain_roll_00001410_01,sd300b_plain_roll_00001411_01,399,400,1
sd300b_plain_roll_next_subject_impostor_01_00001411_00001412,sd300b,plain_roll_next_subject_impostor,impostor,1,00001411,00001412,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001411_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001412_roll_1000_01.png,11,1,sd300b_plain_roll_00001411_01,sd300b_plain_roll_00001412_01,400,401,1
sd300b_plain_roll_next_subject_impostor_01_00001412_00001413,sd300b,plain_roll_next_subject_impostor,impostor,1,00001412,00001413,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001412_plain_1000_11.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001413_roll_1000_01.png,11,1,sd300b_plain_roll_00001412_01,sd300b_plain_roll_00001413_01,401,402,1
