protocol,subject_id,canonical_finger_position,strata,sd300b_pair_id,sd300c_pair_id,sd300b_primary_raw_score,sd300c_primary_raw_score
plain_roll,00001010,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001010_06,sd300c_plain_roll_00001010_06,53.76107834393588,0.0
plain_roll,00001010,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001010_10,sd300c_plain_roll_00001010_10,1.4536903272537929,0.0
plain_roll,00001013,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001013_05,sd300c_plain_roll_00001013_05,0.0,29.20056203084407
plain_roll,00001015,2,low_positive_both_resolutions,sd300b_plain_roll_00001015_02,sd300c_plain_roll_00001015_02,0.16294430420115244,21.331349527376116
plain_roll,00001015,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001015_04,sd300c_plain_roll_00001015_04,21.561348200679994,0.0
plain_roll,00001015,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001015_07,sd300c_plain_roll_00001015_07,0.0,0.0
plain_roll,00001018,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001018_01,sd300c_plain_roll_00001018_01,0.2566625445716439,0.0
plain_roll,00001018,2,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001018_02,sd300c_plain_roll_00001018_02,43.00856251320321,0.0
plain_roll,00001019,1,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001019_01,sd300c_plain_roll_00001019_01,0.0,0.0
plain_roll,00001019,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001019_04,sd300c_plain_roll_00001019_04,1.249907027385036,0.0
plain_roll,00001019,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001019_05,sd300c_plain_roll_00001019_05,0.0,0.0
plain_roll,00001019,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001019_07,sd300c_plain_roll_00001019_07,0.0,0.0
plain_roll,00001019,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001019_08,sd300c_plain_roll_00001019_08,0.0,0.0
plain_roll,00001019,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001019_10,sd300c_plain_roll_00001019_10,0.0,0.0
plain_roll,00001020,9,deterministic_positive_sample,sd300b_plain_roll_00001020_09,sd300c_plain_roll_00001020_09,136.3623298117497,158.3550190631674
plain_roll,00001021,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001021_05,sd300c_plain_roll_00001021_05,0.0,0.0
plain_roll,00001022,3,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001022_03,sd300c_plain_roll_00001022_03,2.420093294673838,0.0
plain_roll,00001022,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001022_04,sd300c_plain_roll_00001022_04,0.0,0.0
plain_roll,00001022,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001022_05,sd300c_plain_roll_00001022_05,0.0,0.0
plain_roll,00001022,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001022_08,sd300c_plain_roll_00001022_08,0.18852625202316908,0.0
plain_roll,00001022,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001022_09,sd300c_plain_roll_00001022_09,0.0,0.0
plain_roll,00001023,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001023_06,sd300c_plain_roll_00001023_06,64.17370076323272,0.0
plain_roll,00001025,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001025_10,sd300c_plain_roll_00001025_10,0.9192065261263194,0.0
plain_roll,00001028,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001028_04,sd300c_plain_roll_00001028_04,0.0,0.0
plain_roll,00001028,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001028_07,sd300c_plain_roll_00001028_07,104.7455061619003,0.0
plain_roll,00001029,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001029_05,sd300c_plain_roll_00001029_05,12.409914159450423,0.0
plain_roll,00001029,8,deterministic_positive_sample,sd300b_plain_roll_00001029_08,sd300c_plain_roll_00001029_08,115.02490924980604,35.44472742175582
plain_roll,00001030,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001030_02,sd300c_plain_roll_00001030_02,0.0,43.8941238279474
plain_roll,00001030,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001030_04,sd300c_plain_roll_00001030_04,104.29093047713535,0.0
plain_roll,00001030,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001030_05,sd300c_plain_roll_00001030_05,0.0,8.019632951496721
plain_roll,00001031,4,deterministic_positive_sample,sd300b_plain_roll_00001031_04,sd300c_plain_roll_00001031_04,173.79052095143845,175.8320061285869
plain_roll,00001034,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001034_05,sd300c_plain_roll_00001034_05,0.0,105.81654914833506
plain_roll,00001034,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001034_07,sd300c_plain_roll_00001034_07,2.5393093440420667,0.0
plain_roll,00001035,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001035_04,sd300c_plain_roll_00001035_04,0.0,27.146566944763055
plain_roll,00001037,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001037_04,sd300c_plain_roll_00001037_04,0.0,12.079424011149213
plain_roll,00001038,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001038_04,sd300c_plain_roll_00001038_04,2.1271045035498974,0.0
plain_roll,00001040,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001040_02,sd300c_plain_roll_00001040_02,0.0,0.0
plain_roll,00001040,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001040_04,sd300c_plain_roll_00001040_04,0.0,0.0
plain_roll,00001042,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001042_09,sd300c_plain_roll_00001042_09,0.0,3.5250100799349307
plain_roll,00001044,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001044_02,sd300c_plain_roll_00001044_02,0.0,0.0
plain_roll,00001044,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001044_05,sd300c_plain_roll_00001044_05,0.3502820909310545,0.0
plain_roll,00001044,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001044_09,sd300c_plain_roll_00001044_09,0.0,0.0
plain_roll,00001045,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001045_06,sd300c_plain_roll_00001045_06,73.29783100095614,0.0
plain_roll,00001047,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001047_02,sd300c_plain_roll_00001047_02,0.0,0.5112070805203728
plain_roll,00001047,5,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001047_05,sd300c_plain_roll_00001047_05,0.0,25.934098816482628
plain_roll,00001047,10,low_positive_both_resolutions,sd300b_plain_roll_00001047_10,sd300c_plain_roll_00001047_10,2.285846204654813,0.0012755210976020145
plain_roll,00001048,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001048_10,sd300c_plain_roll_00001048_10,0.0,0.22898548543679867
plain_roll,00001049,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001049_06,sd300c_plain_roll_00001049_06,0.0,12.481496915910087
plain_roll,00001050,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001050_03,sd300c_plain_roll_00001050_03,0.0,0.35831465026200293
plain_roll,00001050,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001050_04,sd300c_plain_roll_00001050_04,0.0,0.0
plain_roll,00001050,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001050_05,sd300c_plain_roll_00001050_05,2.289997727063009,0.0
plain_roll,00001050,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001050_06,sd300c_plain_roll_00001050_06,0.0,2.298117535442061
plain_roll,00001050,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001050_07,sd300c_plain_roll_00001050_07,0.0,0.8425779764177076
plain_roll,00001050,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001050_08,sd300c_plain_roll_00001050_08,0.0,0.0
plain_roll,00001050,9,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001050_09,sd300c_plain_roll_00001050_09,2.3692009269424554,0.0
plain_roll,00001051,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001051_04,sd300c_plain_roll_00001051_04,0.0,0.0
plain_roll,00001051,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001051_06,sd300c_plain_roll_00001051_06,1.2330782797505098,0.0
plain_roll,00001051,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001051_09,sd300c_plain_roll_00001051_09,0.0,0.4456288279171703
plain_roll,00001051,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001051_10,sd300c_plain_roll_00001051_10,0.0,9.991703930277932
plain_roll,00001052,5,low_positive_both_resolutions,sd300b_plain_roll_00001052_05,sd300c_plain_roll_00001052_05,3.068511185053292,0.15578155241956199
plain_roll,00001054,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001054_07,sd300c_plain_roll_00001054_07,0.0,0.0
plain_roll,00001055,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001055_09,sd300c_plain_roll_00001055_09,0.0,0.8284929837918442
plain_roll,00001057,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001057_01,sd300c_plain_roll_00001057_01,0.0,156.45432824639454
plain_roll,00001059,1,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001059_01,sd300c_plain_roll_00001059_01,0.0,0.0
plain_roll,00001059,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001059_06,sd300c_plain_roll_00001059_06,0.0,0.0
plain_roll,00001060,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001060_01,sd300c_plain_roll_00001060_01,0.0,1.8673306254740363
plain_roll,00001060,6,low_positive_both_resolutions,sd300b_plain_roll_00001060_06,sd300c_plain_roll_00001060_06,0.11732606953155876,43.17998817653591
plain_roll,00001060,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001060_09,sd300c_plain_roll_00001060_09,0.0,64.94925227324072
plain_roll,00001060,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001060_10,sd300c_plain_roll_00001060_10,26.36878758539631,0.0
plain_roll,00001061,4,deterministic_positive_sample,sd300b_plain_roll_00001061_04,sd300c_plain_roll_00001061_04,54.88168818559989,28.37948624277135
plain_roll,00001061,7,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001061_07,sd300c_plain_roll_00001061_07,0.0,0.4735548382921089
plain_roll,00001061,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001061_10,sd300c_plain_roll_00001061_10,0.8790569510889235,0.0
plain_roll,00001063,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001063_01,sd300c_plain_roll_00001063_01,0.35307712103520184,0.0
plain_roll,00001063,2,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_02,sd300c_plain_roll_00001063_02,0.0,0.0
plain_roll,00001063,3,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_03,sd300c_plain_roll_00001063_03,0.0,0.0
plain_roll,00001063,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_04,sd300c_plain_roll_00001063_04,0.0,0.0
plain_roll,00001063,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_05,sd300c_plain_roll_00001063_05,0.0,0.0
plain_roll,00001063,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001063_06,sd300c_plain_roll_00001063_06,0.8450589617687858,0.0
plain_roll,00001063,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001063_08,sd300c_plain_roll_00001063_08,0.34065365072075704,0.0
plain_roll,00001063,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_09,sd300c_plain_roll_00001063_09,0.0,0.0
plain_roll,00001063,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001063_10,sd300c_plain_roll_00001063_10,0.0,0.0
plain_roll,00001068,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001068_08,sd300c_plain_roll_00001068_08,16.52331783257292,0.0
plain_roll,00001068,10,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001068_10,sd300c_plain_roll_00001068_10,0.0,0.39467877648683947
plain_roll,00001069,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001069_10,sd300c_plain_roll_00001069_10,0.0,0.0
plain_roll,00001070,5,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001070_05,sd300c_plain_roll_00001070_05,29.493056707929966,0.0
plain_roll,00001070,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001070_07,sd300c_plain_roll_00001070_07,17.33548935071331,0.0
plain_roll,00001070,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001070_09,sd300c_plain_roll_00001070_09,0.0,9.478767446190894
plain_roll,00001071,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001071_04,sd300c_plain_roll_00001071_04,0.0,0.0
plain_roll,00001072,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001072_01,sd300c_plain_roll_00001072_01,3.315763332770545,0.0
plain_roll,00001072,8,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001072_08,sd300c_plain_roll_00001072_08,0.0,0.0
plain_roll,00001072,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001072_09,sd300c_plain_roll_00001072_09,0.0,0.0
plain_roll,00001074,1,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001074_01,sd300c_plain_roll_00001074_01,40.09894282939722,0.0
plain_roll,00001075,2,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001075_02,sd300c_plain_roll_00001075_02,0.0,8.227559443720743
plain_roll,00001075,6,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001075_06,sd300c_plain_roll_00001075_06,0.0,0.0
plain_roll,00001076,10,low_positive_both_resolutions,sd300b_plain_roll_00001076_10,sd300c_plain_roll_00001076_10,1.0360084191592354,0.14020988774221133
plain_roll,00001078,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001078_06,sd300c_plain_roll_00001078_06,0.0,1.264352536238992
plain_roll,00001078,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001078_10,sd300c_plain_roll_00001078_10,0.0,0.0
plain_roll,00001081,1,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001081_01,sd300c_plain_roll_00001081_01,0.0,0.11526109647708985
plain_roll,00001081,2,deterministic_positive_sample,sd300b_plain_roll_00001081_02,sd300c_plain_roll_00001081_02,1.8256021945261058,1.5915916382747088
plain_roll,00001081,6,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001081_06,sd300c_plain_roll_00001081_06,0.820146013842874,0.0
plain_roll,00001081,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001081_07,sd300c_plain_roll_00001081_07,0.0,0.0
plain_roll,00001081,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001081_09,sd300c_plain_roll_00001081_09,0.0,2.451411542599264
plain_roll,00001081,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001081_10,sd300c_plain_roll_00001081_10,0.0,0.0
plain_roll,00001082,8,low_positive_both_resolutions,sd300b_plain_roll_00001082_08,sd300c_plain_roll_00001082_08,1.2354136021734887,0.0770569921872098
plain_roll,00001082,9,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001082_09,sd300c_plain_roll_00001082_09,0.0,0.726748783047591
plain_roll,00001083,7,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001083_07,sd300c_plain_roll_00001083_07,15.497632831316325,0.0
plain_roll,00001085,4,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001085_04,sd300c_plain_roll_00001085_04,0.4416742541729576,0.0
plain_roll,00001085,5,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001085_05,sd300c_plain_roll_00001085_05,0.0,0.0
plain_roll,00001085,6,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001085_06,sd300c_plain_roll_00001085_06,0.0,0.8042765330056569
plain_roll,00001085,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001085_07,sd300c_plain_roll_00001085_07,0.0,0.0
plain_roll,00001085,9,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001085_09,sd300c_plain_roll_00001085_09,0.0,0.0
plain_roll,00001085,10,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001085_10,sd300c_plain_roll_00001085_10,0.0,0.0
plain_roll,00001086,1,deterministic_positive_sample,sd300b_plain_roll_00001086_01,sd300c_plain_roll_00001086_01,75.66070542798984,60.240684337563316
plain_roll,00001087,3,low_positive_both_resolutions,sd300b_plain_roll_00001087_03,sd300c_plain_roll_00001087_03,0.05742742117639964,26.70256749924166
plain_roll,00001087,4,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001087_04,sd300c_plain_roll_00001087_04,0.0,0.0
plain_roll,00001088,4,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001088_04,sd300c_plain_roll_00001088_04,0.0,82.45870732547323
plain_roll,00001090,2,low_positive_both_resolutions,sd300b_plain_roll_00001090_02,sd300c_plain_roll_00001090_02,9.604844473229107,0.09019941669755924
plain_roll,00001093,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001093_08,sd300c_plain_roll_00001093_08,1.104899269527906,0.0
plain_roll,00001094,3,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001094_03,sd300c_plain_roll_00001094_03,0.0,35.81553561185589
plain_roll,00001094,5,low_positive_both_resolutions,sd300b_plain_roll_00001094_05,sd300c_plain_roll_00001094_05,0.05230867414300296,0.3062338168400919
plain_roll,00001094,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001094_08,sd300c_plain_roll_00001094_08,4.534404951223542,0.0
plain_roll,00001095,2,deterministic_positive_sample,sd300b_plain_roll_00001095_02,sd300c_plain_roll_00001095_02,118.03136161630297,142.14189668698913
plain_roll,00001095,8,plain_roll_zero_sd300b_only,sd300b_plain_roll_00001095_08,sd300c_plain_roll_00001095_08,0.0,2.4834979004002973
plain_roll,00001096,7,plain_roll_zero_both_resolutions,sd300b_plain_roll_00001096_07,sd300c_plain_roll_00001096_07,0.0,0.0
plain_roll,00001096,8,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001096_08,sd300c_plain_roll_00001096_08,58.75779202507384,0.0
plain_roll,00001096,10,plain_roll_zero_sd300c_only,sd300b_plain_roll_00001096_10,sd300c_plain_roll_00001096_10,3.068158206048131,0.0
plain_roll,00001097,5,low_positive_both_resolutions,sd300b_plain_roll_00001097_05,sd300c_plain_roll_00001097_05,36.07357925870562,0.21464975942075576
