dataset,subject_id,canonical_finger_position,plain_self_pair_id,roll_self_pair_id,base_plain_roll_pair_id,plain_self_decision,roll_self_decision,plain_self_status,roll_self_status,plain_self_raw_score,roll_self_raw_score,plain_self_keypoint_count_a,plain_self_keypoint_count_b,plain_self_candidate_match_count,plain_self_geometric_inlier_count,plain_self_inlier_ratio,plain_self_geometric_model_status,roll_self_keypoint_count_a,roll_self_keypoint_count_b,roll_self_candidate_match_count,roll_self_geometric_inlier_count,roll_self_inlier_ratio,roll_self_geometric_model_status
sd300b,00001152,7,sd300b_plain_self_00001152_07,sd300b_roll_self_00001152_07,sd300b_plain_roll_00001152_07,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001152,8,sd300b_plain_self_00001152_08,sd300b_roll_self_00001152_08,sd300b_plain_roll_00001152_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001152,9,sd300b_plain_self_00001152_09,sd300b_roll_self_00001152_09,sd300b_plain_roll_00001152_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001152,10,sd300b_plain_self_00001152_10,sd300b_roll_self_00001152_10,sd300b_plain_roll_00001152_10,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001153,1,sd300b_plain_self_00001153_01,sd300b_roll_self_00001153_01,sd300b_plain_roll_00001153_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,2,sd300b_plain_self_00001153_02,sd300b_roll_self_00001153_02,sd300b_plain_roll_00001153_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,3,sd300b_plain_self_00001153_03,sd300b_roll_self_00001153_03,sd300b_plain_roll_00001153_03,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,4,sd300b_plain_self_00001153_04,sd300b_roll_self_00001153_04,sd300b_plain_roll_00001153_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,5,sd300b_plain_self_00001153_05,sd300b_roll_self_00001153_05,sd300b_plain_roll_00001153_05,accepted,accepted,ok,ok,2683.0,3000.0,2683,2683,2683,2683,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,6,sd300b_plain_self_00001153_06,sd300b_roll_self_00001153_06,sd300b_plain_roll_00001153_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001153,7,sd300b_plain_self_00001153_07,sd300b_roll_self_00001153_07,sd300b_plain_roll_00001153_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,8,sd300b_plain_self_00001153_08,sd300b_roll_self_00001153_08,sd300b_plain_roll_00001153_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,9,sd300b_plain_self_00001153_09,sd300b_roll_self_00001153_09,sd300b_plain_roll_00001153_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001153,10,sd300b_plain_self_00001153_10,sd300b_roll_self_00001153_10,sd300b_plain_roll_00001153_10,accepted,accepted,ok,ok,721.0,1908.0,721,721,721,721,1.0,success,1908,1908,1908,1908,1.0,success
sd300b,00001154,1,sd300b_plain_self_00001154_01,sd300b_roll_self_00001154_01,sd300b_plain_roll_00001154_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001154,2,sd300b_plain_self_00001154_02,sd300b_roll_self_00001154_02,sd300b_plain_roll_00001154_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001154,3,sd300b_plain_self_00001154_03,sd300b_roll_self_00001154_03,sd300b_plain_roll_00001154_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001154,4,sd300b_plain_self_00001154_04,sd300b_roll_self_00001154_04,sd300b_plain_roll_00001154_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001154,5,sd300b_plain_self_00001154_05,sd300b_roll_self_00001154_05,sd300b_plain_roll_00001154_05,accepted,accepted,ok,ok,2366.0,3001.0,2366,2366,2366,2366,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001154,6,sd300b_plain_self_00001154_06,sd300b_roll_self_00001154_06,sd300b_plain_roll_00001154_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001154,7,sd300b_plain_self_00001154_07,sd300b_roll_self_00001154_07,sd300b_plain_roll_00001154_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001154,8,sd300b_plain_self_00001154_08,sd300b_roll_self_00001154_08,sd300b_plain_roll_00001154_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001154,9,sd300b_plain_self_00001154_09,sd300b_roll_self_00001154_09,sd300b_plain_roll_00001154_09,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001154,10,sd300b_plain_self_00001154_10,sd300b_roll_self_00001154_10,sd300b_plain_roll_00001154_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,1,sd300b_plain_self_00001155_01,sd300b_roll_self_00001155_01,sd300b_plain_roll_00001155_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,2,sd300b_plain_self_00001155_02,sd300b_roll_self_00001155_02,sd300b_plain_roll_00001155_02,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,3,sd300b_plain_self_00001155_03,sd300b_roll_self_00001155_03,sd300b_plain_roll_00001155_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,4,sd300b_plain_self_00001155_04,sd300b_roll_self_00001155_04,sd300b_plain_roll_00001155_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,5,sd300b_plain_self_00001155_05,sd300b_roll_self_00001155_05,sd300b_plain_roll_00001155_05,accepted,accepted,ok,ok,1931.0,3000.0,1931,1931,1931,1931,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,6,sd300b_plain_self_00001155_06,sd300b_roll_self_00001155_06,sd300b_plain_roll_00001155_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001155,7,sd300b_plain_self_00001155_07,sd300b_roll_self_00001155_07,sd300b_plain_roll_00001155_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001155,8,sd300b_plain_self_00001155_08,sd300b_roll_self_00001155_08,sd300b_plain_roll_00001155_08,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001155,9,sd300b_plain_self_00001155_09,sd300b_roll_self_00001155_09,sd300b_plain_roll_00001155_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001155,10,sd300b_plain_self_00001155_10,sd300b_roll_self_00001155_10,sd300b_plain_roll_00001155_10,accepted,accepted,ok,ok,2825.0,3001.0,2825,2825,2825,2825,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001156,1,sd300b_plain_self_00001156_01,sd300b_roll_self_00001156_01,sd300b_plain_roll_00001156_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,2,sd300b_plain_self_00001156_02,sd300b_roll_self_00001156_02,sd300b_plain_roll_00001156_02,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001156,3,sd300b_plain_self_00001156_03,sd300b_roll_self_00001156_03,sd300b_plain_roll_00001156_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,4,sd300b_plain_self_00001156_04,sd300b_roll_self_00001156_04,sd300b_plain_roll_00001156_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001156,5,sd300b_plain_self_00001156_05,sd300b_roll_self_00001156_05,sd300b_plain_roll_00001156_05,accepted,accepted,ok,ok,2523.0,3000.0,2523,2523,2523,2523,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,6,sd300b_plain_self_00001156_06,sd300b_roll_self_00001156_06,sd300b_plain_roll_00001156_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,7,sd300b_plain_self_00001156_07,sd300b_roll_self_00001156_07,sd300b_plain_roll_00001156_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,8,sd300b_plain_self_00001156_08,sd300b_roll_self_00001156_08,sd300b_plain_roll_00001156_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,9,sd300b_plain_self_00001156_09,sd300b_roll_self_00001156_09,sd300b_plain_roll_00001156_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001156,10,sd300b_plain_self_00001156_10,sd300b_roll_self_00001156_10,sd300b_plain_roll_00001156_10,accepted,accepted,ok,ok,2142.0,3000.0,2142,2142,2142,2142,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,1,sd300b_plain_self_00001157_01,sd300b_roll_self_00001157_01,sd300b_plain_roll_00001157_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001157,2,sd300b_plain_self_00001157_02,sd300b_roll_self_00001157_02,sd300b_plain_roll_00001157_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001157,3,sd300b_plain_self_00001157_03,sd300b_roll_self_00001157_03,sd300b_plain_roll_00001157_03,accepted,accepted,ok,ok,1809.0,3000.0,1809,1809,1809,1809,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,4,sd300b_plain_self_00001157_04,sd300b_roll_self_00001157_04,sd300b_plain_roll_00001157_04,accepted,accepted,ok,ok,2976.0,3000.0,2976,2976,2976,2976,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,5,sd300b_plain_self_00001157_05,sd300b_roll_self_00001157_05,sd300b_plain_roll_00001157_05,accepted,accepted,ok,ok,2252.0,3000.0,2252,2252,2252,2252,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,6,sd300b_plain_self_00001157_06,sd300b_roll_self_00001157_06,sd300b_plain_roll_00001157_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,7,sd300b_plain_self_00001157_07,sd300b_roll_self_00001157_07,sd300b_plain_roll_00001157_07,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001157,8,sd300b_plain_self_00001157_08,sd300b_roll_self_00001157_08,sd300b_plain_roll_00001157_08,accepted,accepted,ok,ok,2766.0,3001.0,2766,2766,2766,2766,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001157,9,sd300b_plain_self_00001157_09,sd300b_roll_self_00001157_09,sd300b_plain_roll_00001157_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001157,10,sd300b_plain_self_00001157_10,sd300b_roll_self_00001157_10,sd300b_plain_roll_00001157_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,1,sd300b_plain_self_00001158_01,sd300b_roll_self_00001158_01,sd300b_plain_roll_00001158_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,2,sd300b_plain_self_00001158_02,sd300b_roll_self_00001158_02,sd300b_plain_roll_00001158_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001158,3,sd300b_plain_self_00001158_03,sd300b_roll_self_00001158_03,sd300b_plain_roll_00001158_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,4,sd300b_plain_self_00001158_04,sd300b_roll_self_00001158_04,sd300b_plain_roll_00001158_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001158,5,sd300b_plain_self_00001158_05,sd300b_roll_self_00001158_05,sd300b_plain_roll_00001158_05,accepted,accepted,ok,ok,2177.0,3000.0,2177,2177,2177,2177,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,6,sd300b_plain_self_00001158_06,sd300b_roll_self_00001158_06,sd300b_plain_roll_00001158_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,7,sd300b_plain_self_00001158_07,sd300b_roll_self_00001158_07,sd300b_plain_roll_00001158_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,8,sd300b_plain_self_00001158_08,sd300b_roll_self_00001158_08,sd300b_plain_roll_00001158_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,9,sd300b_plain_self_00001158_09,sd300b_roll_self_00001158_09,sd300b_plain_roll_00001158_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001158,10,sd300b_plain_self_00001158_10,sd300b_roll_self_00001158_10,sd300b_plain_roll_00001158_10,accepted,accepted,ok,ok,2066.0,3000.0,2066,2066,2066,2066,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,1,sd300b_plain_self_00001159_01,sd300b_roll_self_00001159_01,sd300b_plain_roll_00001159_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,2,sd300b_plain_self_00001159_02,sd300b_roll_self_00001159_02,sd300b_plain_roll_00001159_02,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,3,sd300b_plain_self_00001159_03,sd300b_roll_self_00001159_03,sd300b_plain_roll_00001159_03,accepted,accepted,ok,ok,1360.0,3000.0,1360,1360,1360,1360,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,4,sd300b_plain_self_00001159_04,sd300b_roll_self_00001159_04,sd300b_plain_roll_00001159_04,accepted,accepted,ok,ok,2118.0,3000.0,2118,2118,2118,2118,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,5,sd300b_plain_self_00001159_05,sd300b_roll_self_00001159_05,sd300b_plain_roll_00001159_05,accepted,accepted,ok,ok,2604.0,3000.0,2604,2604,2604,2604,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,6,sd300b_plain_self_00001159_06,sd300b_roll_self_00001159_06,sd300b_plain_roll_00001159_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,7,sd300b_plain_self_00001159_07,sd300b_roll_self_00001159_07,sd300b_plain_roll_00001159_07,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001159,8,sd300b_plain_self_00001159_08,sd300b_roll_self_00001159_08,sd300b_plain_roll_00001159_08,accepted,accepted,ok,ok,2041.0,3001.0,2041,2041,2041,2041,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001159,9,sd300b_plain_self_00001159_09,sd300b_roll_self_00001159_09,sd300b_plain_roll_00001159_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001159,10,sd300b_plain_self_00001159_10,sd300b_roll_self_00001159_10,sd300b_plain_roll_00001159_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,2,sd300b_plain_self_00001160_02,sd300b_roll_self_00001160_02,sd300b_plain_roll_00001160_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,3,sd300b_plain_self_00001160_03,sd300b_roll_self_00001160_03,sd300b_plain_roll_00001160_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,4,sd300b_plain_self_00001160_04,sd300b_roll_self_00001160_04,sd300b_plain_roll_00001160_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,5,sd300b_plain_self_00001160_05,sd300b_roll_self_00001160_05,sd300b_plain_roll_00001160_05,accepted,accepted,ok,ok,2566.0,3001.0,2566,2566,2566,2566,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001160,7,sd300b_plain_self_00001160_07,sd300b_roll_self_00001160_07,sd300b_plain_roll_00001160_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,8,sd300b_plain_self_00001160_08,sd300b_roll_self_00001160_08,sd300b_plain_roll_00001160_08,accepted,accepted,ok,ok,2187.0,3001.0,2187,2187,2187,2187,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001160,9,sd300b_plain_self_00001160_09,sd300b_roll_self_00001160_09,sd300b_plain_roll_00001160_09,accepted,accepted,ok,ok,1455.0,3000.0,1455,1455,1455,1455,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001160,10,sd300b_plain_self_00001160_10,sd300b_roll_self_00001160_10,sd300b_plain_roll_00001160_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,1,sd300b_plain_self_00001161_01,sd300b_roll_self_00001161_01,sd300b_plain_roll_00001161_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,2,sd300b_plain_self_00001161_02,sd300b_roll_self_00001161_02,sd300b_plain_roll_00001161_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,3,sd300b_plain_self_00001161_03,sd300b_roll_self_00001161_03,sd300b_plain_roll_00001161_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,4,sd300b_plain_self_00001161_04,sd300b_roll_self_00001161_04,sd300b_plain_roll_00001161_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001161,5,sd300b_plain_self_00001161_05,sd300b_roll_self_00001161_05,sd300b_plain_roll_00001161_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,6,sd300b_plain_self_00001161_06,sd300b_roll_self_00001161_06,sd300b_plain_roll_00001161_06,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001161,7,sd300b_plain_self_00001161_07,sd300b_roll_self_00001161_07,sd300b_plain_roll_00001161_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,8,sd300b_plain_self_00001161_08,sd300b_roll_self_00001161_08,sd300b_plain_roll_00001161_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,9,sd300b_plain_self_00001161_09,sd300b_roll_self_00001161_09,sd300b_plain_roll_00001161_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001161,10,sd300b_plain_self_00001161_10,sd300b_roll_self_00001161_10,sd300b_plain_roll_00001161_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,1,sd300b_plain_self_00001162_01,sd300b_roll_self_00001162_01,sd300b_plain_roll_00001162_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,2,sd300b_plain_self_00001162_02,sd300b_roll_self_00001162_02,sd300b_plain_roll_00001162_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,3,sd300b_plain_self_00001162_03,sd300b_roll_self_00001162_03,sd300b_plain_roll_00001162_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,4,sd300b_plain_self_00001162_04,sd300b_roll_self_00001162_04,sd300b_plain_roll_00001162_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,5,sd300b_plain_self_00001162_05,sd300b_roll_self_00001162_05,sd300b_plain_roll_00001162_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,6,sd300b_plain_self_00001162_06,sd300b_roll_self_00001162_06,sd300b_plain_roll_00001162_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,7,sd300b_plain_self_00001162_07,sd300b_roll_self_00001162_07,sd300b_plain_roll_00001162_07,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001162,8,sd300b_plain_self_00001162_08,sd300b_roll_self_00001162_08,sd300b_plain_roll_00001162_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001162,9,sd300b_plain_self_00001162_09,sd300b_roll_self_00001162_09,sd300b_plain_roll_00001162_09,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001162,10,sd300b_plain_self_00001162_10,sd300b_roll_self_00001162_10,sd300b_plain_roll_00001162_10,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
