pair_id,negative_pair_id,dataset,protocol,pair_label,subject_id,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_04_00001025_00001026,sd300b_plain_roll_next_subject_impostor_04_00001025_00001026,sd300b,plain_roll_next_subject_impostor,impostor,00001025,4,00001025,00001026,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_04.png,4,4,sd300b_plain_roll_00001025_04,sd300b_plain_roll_00001026_04,25,26,1
sd300b_plain_roll_next_subject_impostor_04_00001026_00001027,sd300b_plain_roll_next_subject_impostor_04_00001026_00001027,sd300b,plain_roll_next_subject_impostor,impostor,00001026,4,00001026,00001027,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_04.png,4,4,sd300b_plain_roll_00001026_04,sd300b_plain_roll_00001027_04,26,27,1
sd300b_plain_roll_next_subject_impostor_04_00001027_00001028,sd300b_plain_roll_next_subject_impostor_04_00001027_00001028,sd300b,plain_roll_next_subject_impostor,impostor,00001027,4,00001027,00001028,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_04.png,4,4,sd300b_plain_roll_00001027_04,sd300b_plain_roll_00001028_04,27,28,1
sd300b_plain_roll_next_subject_impostor_04_00001028_00001029,sd300b_plain_roll_next_subject_impostor_04_00001028_00001029,sd300b,plain_roll_next_subject_impostor,impostor,00001028,4,00001028,00001029,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_04.png,4,4,sd300b_plain_roll_00001028_04,sd300b_plain_roll_00001029_04,28,29,1
sd300b_plain_roll_next_subject_impostor_04_00001029_00001030,sd300b_plain_roll_next_subject_impostor_04_00001029_00001030,sd300b,plain_roll_next_subject_impostor,impostor,00001029,4,00001029,00001030,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_04.png,4,4,sd300b_plain_roll_00001029_04,sd300b_plain_roll_00001030_04,29,30,1
sd300b_plain_roll_next_subject_impostor_04_00001030_00001031,sd300b_plain_roll_next_subject_impostor_04_00001030_00001031,sd300b,plain_roll_next_subject_impostor,impostor,00001030,4,00001030,00001031,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_04.png,4,4,sd300b_plain_roll_00001030_04,sd300b_plain_roll_00001031_04,30,31,1
sd300b_plain_roll_next_subject_impostor_04_00001031_00001032,sd300b_plain_roll_next_subject_impostor_04_00001031_00001032,sd300b,plain_roll_next_subject_impostor,impostor,00001031,4,00001031,00001032,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_04.png,4,4,sd300b_plain_roll_00001031_04,sd300b_plain_roll_00001032_04,31,32,1
sd300b_plain_roll_next_subject_impostor_04_00001032_00001033,sd300b_plain_roll_next_subject_impostor_04_00001032_00001033,sd300b,plain_roll_next_subject_impostor,impostor,00001032,4,00001032,00001033,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_04.png,4,4,sd300b_plain_roll_00001032_04,sd300b_plain_roll_00001033_04,32,33,1
sd300b_plain_roll_next_subject_impostor_04_00001033_00001034,sd300b_plain_roll_next_subject_impostor_04_00001033_00001034,sd300b,plain_roll_next_subject_impostor,impostor,00001033,4,00001033,00001034,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_04.png,4,4,sd300b_plain_roll_00001033_04,sd300b_plain_roll_00001034_04,33,34,1
sd300b_plain_roll_next_subject_impostor_04_00001034_00001035,sd300b_plain_roll_next_subject_impostor_04_00001034_00001035,sd300b,plain_roll_next_subject_impostor,impostor,00001034,4,00001034,00001035,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_04.png,4,4,sd300b_plain_roll_00001034_04,sd300b_plain_roll_00001035_04,34,35,1
sd300b_plain_roll_next_subject_impostor_04_00001035_00001036,sd300b_plain_roll_next_subject_impostor_04_00001035_00001036,sd300b,plain_roll_next_subject_impostor,impostor,00001035,4,00001035,00001036,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_04.png,4,4,sd300b_plain_roll_00001035_04,sd300b_plain_roll_00001036_04,35,36,1
sd300b_plain_roll_next_subject_impostor_04_00001036_00001037,sd300b_plain_roll_next_subject_impostor_04_00001036_00001037,sd300b,plain_roll_next_subject_impostor,impostor,00001036,4,00001036,00001037,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_04.png,4,4,sd300b_plain_roll_00001036_04,sd300b_plain_roll_00001037_04,36,37,1
sd300b_plain_roll_next_subject_impostor_04_00001037_00001038,sd300b_plain_roll_next_subject_impostor_04_00001037_00001038,sd300b,plain_roll_next_subject_impostor,impostor,00001037,4,00001037,00001038,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_04.png,4,4,sd300b_plain_roll_00001037_04,sd300b_plain_roll_00001038_04,37,38,1
sd300b_plain_roll_next_subject_impostor_04_00001038_00001039,sd300b_plain_roll_next_subject_impostor_04_00001038_00001039,sd300b,plain_roll_next_subject_impostor,impostor,00001038,4,00001038,00001039,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_04.png,4,4,sd300b_plain_roll_00001038_04,sd300b_plain_roll_00001039_04,38,39,1
sd300b_plain_roll_next_subject_impostor_04_00001039_00001040,sd300b_plain_roll_next_subject_impostor_04_00001039_00001040,sd300b,plain_roll_next_subject_impostor,impostor,00001039,4,00001039,00001040,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001039_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001040_roll_1000_04.png,4,4,sd300b_plain_roll_00001039_04,sd300b_plain_roll_00001040_04,39,40,1
sd300b_plain_roll_next_subject_impostor_04_00001040_00001041,sd300b_plain_roll_next_subject_impostor_04_00001040_00001041,sd300b,plain_roll_next_subject_impostor,impostor,00001040,4,00001040,00001041,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001040_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001041_roll_1000_04.png,4,4,sd300b_plain_roll_00001040_04,sd300b_plain_roll_00001041_04,40,41,1
sd300b_plain_roll_next_subject_impostor_04_00001041_00001042,sd300b_plain_roll_next_subject_impostor_04_00001041_00001042,sd300b,plain_roll_next_subject_impostor,impostor,00001041,4,00001041,00001042,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001041_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001042_roll_1000_04.png,4,4,sd300b_plain_roll_00001041_04,sd300b_plain_roll_00001042_04,41,42,1
sd300b_plain_roll_next_subject_impostor_04_00001042_00001043,sd300b_plain_roll_next_subject_impostor_04_00001042_00001043,sd300b,plain_roll_next_subject_impostor,impostor,00001042,4,00001042,00001043,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_04.png,4,4,sd300b_plain_roll_00001042_04,sd300b_plain_roll_00001043_04,42,43,1
sd300b_plain_roll_next_subject_impostor_04_00001043_00001044,sd300b_plain_roll_next_subject_impostor_04_00001043_00001044,sd300b,plain_roll_next_subject_impostor,impostor,00001043,4,00001043,00001044,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001044_roll_1000_04.png,4,4,sd300b_plain_roll_00001043_04,sd300b_plain_roll_00001044_04,43,44,1
sd300b_plain_roll_next_subject_impostor_04_00001044_00001045,sd300b_plain_roll_next_subject_impostor_04_00001044_00001045,sd300b,plain_roll_next_subject_impostor,impostor,00001044,4,00001044,00001045,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001044_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001045_roll_1000_04.png,4,4,sd300b_plain_roll_00001044_04,sd300b_plain_roll_00001045_04,44,45,1
sd300b_plain_roll_next_subject_impostor_04_00001045_00001046,sd300b_plain_roll_next_subject_impostor_04_00001045_00001046,sd300b,plain_roll_next_subject_impostor,impostor,00001045,4,00001045,00001046,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001045_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_04.png,4,4,sd300b_plain_roll_00001045_04,sd300b_plain_roll_00001046_04,45,46,1
sd300b_plain_roll_next_subject_impostor_04_00001046_00001047,sd300b_plain_roll_next_subject_impostor_04_00001046_00001047,sd300b,plain_roll_next_subject_impostor,impostor,00001046,4,00001046,00001047,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_04.png,4,4,sd300b_plain_roll_00001046_04,sd300b_plain_roll_00001047_04,46,47,1
sd300b_plain_roll_next_subject_impostor_04_00001047_00001048,sd300b_plain_roll_next_subject_impostor_04_00001047_00001048,sd300b,plain_roll_next_subject_impostor,impostor,00001047,4,00001047,00001048,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_04.png,4,4,sd300b_plain_roll_00001047_04,sd300b_plain_roll_00001048_04,47,48,1
sd300b_plain_roll_next_subject_impostor_04_00001048_00001049,sd300b_plain_roll_next_subject_impostor_04_00001048_00001049,sd300b,plain_roll_next_subject_impostor,impostor,00001048,4,00001048,00001049,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_04.png,4,4,sd300b_plain_roll_00001048_04,sd300b_plain_roll_00001049_04,48,49,1
sd300b_plain_roll_next_subject_impostor_04_00001049_00001050,sd300b_plain_roll_next_subject_impostor_04_00001049_00001050,sd300b,plain_roll_next_subject_impostor,impostor,00001049,4,00001049,00001050,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001050_roll_1000_04.png,4,4,sd300b_plain_roll_00001049_04,sd300b_plain_roll_00001050_04,49,50,1
sd300b_plain_roll_next_subject_impostor_04_00001050_00001051,sd300b_plain_roll_next_subject_impostor_04_00001050_00001051,sd300b,plain_roll_next_subject_impostor,impostor,00001050,4,00001050,00001051,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001050_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_04.png,4,4,sd300b_plain_roll_00001050_04,sd300b_plain_roll_00001051_04,50,51,1
sd300b_plain_roll_next_subject_impostor_04_00001051_00001000,sd300b_plain_roll_next_subject_impostor_04_00001051_00001000,sd300b,plain_roll_next_subject_impostor,impostor,00001051,4,00001051,00001000,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_04.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_04.png,4,4,sd300b_plain_roll_00001051_04,sd300b_plain_roll_00001000_04,51,0,1
sd300b_plain_roll_next_subject_impostor_05_00001000_00001001,sd300b_plain_roll_next_subject_impostor_05_00001000_00001001,sd300b,plain_roll_next_subject_impostor,impostor,00001000,5,00001000,00001001,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_05.png,5,5,sd300b_plain_roll_00001000_05,sd300b_plain_roll_00001001_05,0,1,1
sd300b_plain_roll_next_subject_impostor_05_00001001_00001002,sd300b_plain_roll_next_subject_impostor_05_00001001_00001002,sd300b,plain_roll_next_subject_impostor,impostor,00001001,5,00001001,00001002,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_05.png,5,5,sd300b_plain_roll_00001001_05,sd300b_plain_roll_00001002_05,1,2,1
sd300b_plain_roll_next_subject_impostor_05_00001002_00001003,sd300b_plain_roll_next_subject_impostor_05_00001002_00001003,sd300b,plain_roll_next_subject_impostor,impostor,00001002,5,00001002,00001003,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_05.png,5,5,sd300b_plain_roll_00001002_05,sd300b_plain_roll_00001003_05,2,3,1
sd300b_plain_roll_next_subject_impostor_05_00001003_00001004,sd300b_plain_roll_next_subject_impostor_05_00001003_00001004,sd300b,plain_roll_next_subject_impostor,impostor,00001003,5,00001003,00001004,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_05.png,5,5,sd300b_plain_roll_00001003_05,sd300b_plain_roll_00001004_05,3,4,1
sd300b_plain_roll_next_subject_impostor_05_00001004_00001005,sd300b_plain_roll_next_subject_impostor_05_00001004_00001005,sd300b,plain_roll_next_subject_impostor,impostor,00001004,5,00001004,00001005,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_05.png,5,5,sd300b_plain_roll_00001004_05,sd300b_plain_roll_00001005_05,4,5,1
sd300b_plain_roll_next_subject_impostor_05_00001005_00001006,sd300b_plain_roll_next_subject_impostor_05_00001005_00001006,sd300b,plain_roll_next_subject_impostor,impostor,00001005,5,00001005,00001006,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_05.png,5,5,sd300b_plain_roll_00001005_05,sd300b_plain_roll_00001006_05,5,6,1
sd300b_plain_roll_next_subject_impostor_05_00001006_00001007,sd300b_plain_roll_next_subject_impostor_05_00001006_00001007,sd300b,plain_roll_next_subject_impostor,impostor,00001006,5,00001006,00001007,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_05.png,5,5,sd300b_plain_roll_00001006_05,sd300b_plain_roll_00001007_05,6,7,1
sd300b_plain_roll_next_subject_impostor_05_00001007_00001008,sd300b_plain_roll_next_subject_impostor_05_00001007_00001008,sd300b,plain_roll_next_subject_impostor,impostor,00001007,5,00001007,00001008,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_05.png,5,5,sd300b_plain_roll_00001007_05,sd300b_plain_roll_00001008_05,7,8,1
sd300b_plain_roll_next_subject_impostor_05_00001008_00001009,sd300b_plain_roll_next_subject_impostor_05_00001008_00001009,sd300b,plain_roll_next_subject_impostor,impostor,00001008,5,00001008,00001009,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_05.png,5,5,sd300b_plain_roll_00001008_05,sd300b_plain_roll_00001009_05,8,9,1
sd300b_plain_roll_next_subject_impostor_05_00001009_00001010,sd300b_plain_roll_next_subject_impostor_05_00001009_00001010,sd300b,plain_roll_next_subject_impostor,impostor,00001009,5,00001009,00001010,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_05.png,5,5,sd300b_plain_roll_00001009_05,sd300b_plain_roll_00001010_05,9,10,1
sd300b_plain_roll_next_subject_impostor_05_00001010_00001011,sd300b_plain_roll_next_subject_impostor_05_00001010_00001011,sd300b,plain_roll_next_subject_impostor,impostor,00001010,5,00001010,00001011,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_05.png,5,5,sd300b_plain_roll_00001010_05,sd300b_plain_roll_00001011_05,10,11,1
sd300b_plain_roll_next_subject_impostor_05_00001011_00001012,sd300b_plain_roll_next_subject_impostor_05_00001011_00001012,sd300b,plain_roll_next_subject_impostor,impostor,00001011,5,00001011,00001012,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_05.png,5,5,sd300b_plain_roll_00001011_05,sd300b_plain_roll_00001012_05,11,12,1
sd300b_plain_roll_next_subject_impostor_05_00001012_00001013,sd300b_plain_roll_next_subject_impostor_05_00001012_00001013,sd300b,plain_roll_next_subject_impostor,impostor,00001012,5,00001012,00001013,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_05.png,5,5,sd300b_plain_roll_00001012_05,sd300b_plain_roll_00001013_05,12,13,1
sd300b_plain_roll_next_subject_impostor_05_00001013_00001014,sd300b_plain_roll_next_subject_impostor_05_00001013_00001014,sd300b,plain_roll_next_subject_impostor,impostor,00001013,5,00001013,00001014,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_05.png,5,5,sd300b_plain_roll_00001013_05,sd300b_plain_roll_00001014_05,13,14,1
sd300b_plain_roll_next_subject_impostor_05_00001014_00001015,sd300b_plain_roll_next_subject_impostor_05_00001014_00001015,sd300b,plain_roll_next_subject_impostor,impostor,00001014,5,00001014,00001015,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_05.png,5,5,sd300b_plain_roll_00001014_05,sd300b_plain_roll_00001015_05,14,15,1
sd300b_plain_roll_next_subject_impostor_05_00001015_00001016,sd300b_plain_roll_next_subject_impostor_05_00001015_00001016,sd300b,plain_roll_next_subject_impostor,impostor,00001015,5,00001015,00001016,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_05.png,5,5,sd300b_plain_roll_00001015_05,sd300b_plain_roll_00001016_05,15,16,1
sd300b_plain_roll_next_subject_impostor_05_00001016_00001017,sd300b_plain_roll_next_subject_impostor_05_00001016_00001017,sd300b,plain_roll_next_subject_impostor,impostor,00001016,5,00001016,00001017,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_05.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_05.png,5,5,sd300b_plain_roll_00001016_05,sd300b_plain_roll_00001017_05,16,17,1
