pair_id,dataset,protocol,subject_id,canonical_finger_position,status,error_code,raw_score,threshold,accepted,zero_score,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,ratio_match_count,mutual_match_count,matches_submitted,inlier_count,outlier_count,total_ms
sd300b_plain_roll_00001189_10,sd300b,plain_roll,00001189,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,477.4273
sd300b_plain_roll_00001190_02,sd300b,plain_roll,00001190,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,329.7278
sd300b_plain_roll_00001190_03,sd300b,plain_roll,00001190,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1577,3001,3,1,1,0,1,287.8111
sd300b_plain_roll_00001190_04,sd300b,plain_roll,00001190,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,1,1,0,1,333.5535
sd300b_plain_roll_00001190_05,sd300b,plain_roll,00001190,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2005,3000,2,1,1,0,1,295.8952
sd300b_plain_roll_00001190_06,sd300b,plain_roll,00001190,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,1,1,0,1,416.26
sd300b_plain_roll_00001190_08,sd300b,plain_roll,00001190,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,310.757
sd300b_plain_roll_00001190_10,sd300b,plain_roll,00001190,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2162,3000,6,1,1,0,1,285.3398
sd300b_plain_roll_00001192_08,sd300b,plain_roll,00001192,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,5,2,2,0,2,441.2379
sd300b_plain_roll_00001193_03,sd300b,plain_roll,00001193,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2752,3000,6,0,0,0,0,345.2283
sd300b_plain_roll_00001193_08,sd300b,plain_roll,00001193,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,362.8694
sd300b_plain_roll_00001193_09,sd300b,plain_roll,00001193,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,2846,4,0,0,0,0,345.3376
sd300b_plain_roll_00001193_10,sd300b,plain_roll,00001193,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1238,1246,4,2,2,0,2,273.7841
sd300b_plain_roll_00001194_02,sd300b,plain_roll,00001194,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,1,1,0,1,436.8873
sd300b_plain_roll_00001194_03,sd300b,plain_roll,00001194,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,2,2,0,2,437.1737
sd300b_plain_roll_00001194_04,sd300b,plain_roll,00001194,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,0,0,0,0,436.6629
sd300b_plain_roll_00001194_05,sd300b,plain_roll,00001194,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,2,0,0,0,0,408.731
sd300b_plain_roll_00001194_07,sd300b,plain_roll,00001194,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,0,0,0,0,442.7796
sd300b_plain_roll_00001194_08,sd300b,plain_roll,00001194,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,9,1,1,0,1,451.2336
sd300b_plain_roll_00001194_09,sd300b,plain_roll,00001194,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,0,0,0,0,443.9686
sd300b_plain_roll_00001194_10,sd300b,plain_roll,00001194,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1448,3000,3,0,0,0,0,371.3813
sd300b_plain_roll_00001195_01,sd300b,plain_roll,00001195,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,509.6186
sd300b_plain_roll_00001196_04,sd300b,plain_roll,00001196,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,1,1,0,1,420.0115
sd300b_plain_roll_00001196_08,sd300b,plain_roll,00001196,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2420,3000,9,2,2,0,2,471.079
sd300b_plain_roll_00001196_09,sd300b,plain_roll,00001196,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1734,3001,11,1,1,0,1,416.2019
sd300b_plain_roll_00001196_10,sd300b,plain_roll,00001196,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,556,3001,2,2,2,0,2,327.1622
sd300b_plain_roll_00001197_02,sd300b,plain_roll,00001197,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,745,3001,3,2,2,0,2,364.783
sd300b_plain_roll_00001197_03,sd300b,plain_roll,00001197,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1038,3000,2,2,2,0,2,384.5594
sd300b_plain_roll_00001197_04,sd300b,plain_roll,00001197,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1946,3000,4,1,1,0,1,422.1229
sd300b_plain_roll_00001197_05,sd300b,plain_roll,00001197,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2104,3000,3,2,2,0,2,403.6969
sd300b_plain_roll_00001197_07,sd300b,plain_roll,00001197,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,660,3000,3,1,1,0,1,381.4576
sd300b_plain_roll_00001197_09,sd300b,plain_roll,00001197,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,1,1,0,1,450.962
sd300b_plain_roll_00001197_10,sd300b,plain_roll,00001197,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2044,3000,4,1,1,0,1,408.0295
sd300b_plain_roll_00001198_05,sd300b,plain_roll,00001198,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,435.0128
sd300b_plain_roll_00001198_08,sd300b,plain_roll,00001198,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1545,3002,3,2,2,0,2,352.2072
sd300b_plain_roll_00001200_07,sd300b,plain_roll,00001200,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,30,2,2,0,2,355.6385
sd300b_plain_roll_00001200_09,sd300b,plain_roll,00001200,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,12,2,2,0,2,378.8263
sd300b_plain_roll_00001201_10,sd300b,plain_roll,00001201,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1631,3000,7,0,0,0,0,342.191
sd300b_plain_roll_00001202_05,sd300b,plain_roll,00001202,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2091,3000,3,0,0,0,0,382.5352
sd300b_plain_roll_00001202_10,sd300b,plain_roll,00001202,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,1,1,0,1,417.4791
sd300b_plain_roll_00001203_05,sd300b,plain_roll,00001203,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1020,3000,4,2,2,0,2,345.1955
sd300b_plain_roll_00001204_02,sd300b,plain_roll,00001204,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,610,3000,1,1,1,0,1,336.7919
sd300b_plain_roll_00001204_03,sd300b,plain_roll,00001204,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2609,3001,5,2,2,0,2,401.6041
sd300b_plain_roll_00001204_04,sd300b,plain_roll,00001204,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1331,3000,2,0,0,0,0,361.1761
sd300b_plain_roll_00001204_05,sd300b,plain_roll,00001204,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1068,3001,3,2,2,0,2,365.9187
sd300b_plain_roll_00001204_07,sd300b,plain_roll,00001204,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,663,3000,1,0,0,0,0,336.3197
sd300b_plain_roll_00001204_08,sd300b,plain_roll,00001204,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1149,3000,4,0,0,0,0,364.6886
sd300b_plain_roll_00001204_09,sd300b,plain_roll,00001204,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1183,3001,3,2,2,0,2,360.8052
sd300b_plain_roll_00001204_10,sd300b,plain_roll,00001204,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,363,2720,2,1,1,0,1,309.1458
sd300b_plain_roll_00001205_01,sd300b,plain_roll,00001205,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,16,2,2,0,2,518.0438
sd300b_plain_roll_00001205_04,sd300b,plain_roll,00001205,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,2,0,0,0,0,428.6854
sd300b_plain_roll_00001205_05,sd300b,plain_roll,00001205,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1738,3000,4,1,1,0,1,419.7166
sd300b_plain_roll_00001205_06,sd300b,plain_roll,00001205,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,530.6337
sd300b_plain_roll_00001205_07,sd300b,plain_roll,00001205,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,1,1,0,1,434.5912
sd300b_plain_roll_00001205_08,sd300b,plain_roll,00001205,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2959,3001,8,2,2,0,2,449.4341
sd300b_plain_roll_00001205_09,sd300b,plain_roll,00001205,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,0,0,0,0,416.033
sd300b_plain_roll_00001207_02,sd300b,plain_roll,00001207,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,18,2,2,0,2,417.4695
sd300b_plain_roll_00001207_08,sd300b,plain_roll,00001207,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,8,1,1,0,1,417.9399
sd300b_plain_roll_00001207_10,sd300b,plain_roll,00001207,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,8,0,0,0,0,407.4851
sd300b_plain_roll_00001208_10,sd300b,plain_roll,00001208,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,675,3000,4,1,1,0,1,310.9407
sd300b_plain_roll_00001209_10,sd300b,plain_roll,00001209,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,17,2,2,0,2,413.9196
sd300b_plain_roll_00001210_01,sd300b,plain_roll,00001210,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,29,2,2,0,2,513.5098
sd300b_plain_roll_00001210_05,sd300b,plain_roll,00001210,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1546,3000,5,2,2,0,2,369.9061
sd300b_plain_roll_00001210_07,sd300b,plain_roll,00001210,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,406.5657
sd300b_plain_roll_00001210_10,sd300b,plain_roll,00001210,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,403.4224
sd300b_plain_roll_00001211_05,sd300b,plain_roll,00001211,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,1,1,0,1,405.2709
sd300b_plain_roll_00001211_07,sd300b,plain_roll,00001211,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,404.4495
sd300b_plain_roll_00001211_09,sd300b,plain_roll,00001211,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,0,0,0,0,403.2166
sd300b_plain_roll_00001212_03,sd300b,plain_roll,00001212,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,449.0781
sd300b_plain_roll_00001212_05,sd300b,plain_roll,00001212,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2825,3000,9,2,2,0,2,395.0925
sd300b_plain_roll_00001212_06,sd300b,plain_roll,00001212,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,547.8682
sd300b_plain_roll_00001212_07,sd300b,plain_roll,00001212,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3002,3001,7,0,0,0,0,420.0596
sd300b_plain_roll_00001212_08,sd300b,plain_roll,00001212,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,419.8689
sd300b_plain_roll_00001212_10,sd300b,plain_roll,00001212,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,969,3000,5,0,0,0,0,343.9925
sd300b_plain_roll_00001213_04,sd300b,plain_roll,00001213,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2137,3000,11,2,2,0,2,374.0678
sd300b_plain_roll_00001213_09,sd300b,plain_roll,00001213,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,0,0,0,0,413.2186
sd300b_plain_roll_00001213_10,sd300b,plain_roll,00001213,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,5,0,0,0,0,402.3507
sd300b_plain_roll_00001214_05,sd300b,plain_roll,00001214,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,633,3001,5,1,1,0,1,363.6071
sd300b_plain_roll_00001214_07,sd300b,plain_roll,00001214,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,12,2,2,0,2,413.8675
sd300b_plain_roll_00001215_07,sd300b,plain_roll,00001215,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,16,2,2,0,2,408.1685
sd300b_plain_roll_00001215_09,sd300b,plain_roll,00001215,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,2,2,0,2,404.6392
sd300b_plain_roll_00001217_03,sd300b,plain_roll,00001217,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,4,1,1,0,1,440.7589
sd300b_plain_roll_00001217_04,sd300b,plain_roll,00001217,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,769,3000,0,0,0,0,0,390.6158
sd300b_plain_roll_00001217_07,sd300b,plain_roll,00001217,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,458,3000,0,0,0,0,0,353.4444
sd300b_plain_roll_00001217_08,sd300b,plain_roll,00001217,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2078,3000,1,0,0,0,0,405.7224
sd300b_plain_roll_00001217_09,sd300b,plain_roll,00001217,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1049,3000,2,1,1,0,1,377.5109
sd300b_plain_roll_00001217_10,sd300b,plain_roll,00001217,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,617,3000,0,0,0,0,0,370.9045
sd300b_plain_roll_00001218_10,sd300b,plain_roll,00001218,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1216,3000,6,1,1,0,1,361.4044
sd300b_plain_roll_00001219_03,sd300b,plain_roll,00001219,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2538,3000,5,0,0,0,0,414.161
sd300b_plain_roll_00001220_05,sd300b,plain_roll,00001220,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2277,3000,10,2,2,0,2,382.1673
sd300b_plain_roll_00001221_02,sd300b,plain_roll,00001221,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,23,1,1,0,1,374.3947
sd300b_plain_roll_00001221_05,sd300b,plain_roll,00001221,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2662,3001,13,2,2,0,2,373.6069
sd300b_plain_roll_00001221_07,sd300b,plain_roll,00001221,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,7,1,1,0,1,359.0552
sd300b_plain_roll_00001221_08,sd300b,plain_roll,00001221,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,367.6001
sd300b_plain_roll_00001224_05,sd300b,plain_roll,00001224,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,23,2,2,0,2,406.6061
sd300b_plain_roll_00001225_09,sd300b,plain_roll,00001225,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,385.2343
sd300b_plain_roll_00001226_05,sd300b,plain_roll,00001226,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1868,3001,5,2,2,0,2,413.5715
sd300b_plain_roll_00001227_09,sd300b,plain_roll,00001227,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,403.5285
sd300b_plain_roll_00001228_02,sd300b,plain_roll,00001228,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,2,2,0,2,434.0151
sd300b_plain_roll_00001228_07,sd300b,plain_roll,00001228,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,456.8169
sd300b_plain_roll_00001229_02,sd300b,plain_roll,00001229,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,455.1732
sd300b_plain_roll_00001229_04,sd300b,plain_roll,00001229,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,2,2,0,2,459.3556
sd300b_plain_roll_00001229_09,sd300b,plain_roll,00001229,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,473.2107
sd300b_plain_roll_00001229_10,sd300b,plain_roll,00001229,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,3,0,0,0,0,470.4004
sd300b_plain_roll_00001230_05,sd300b,plain_roll,00001230,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2544,3001,8,0,0,0,0,358.4226
sd300b_plain_roll_00001231_02,sd300b,plain_roll,00001231,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,24,2,2,0,2,407.868
sd300b_plain_roll_00001231_05,sd300b,plain_roll,00001231,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,408.6351
sd300b_plain_roll_00001232_01,sd300b,plain_roll,00001232,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,520.6611
sd300b_plain_roll_00001232_02,sd300b,plain_roll,00001232,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2165,3000,2,0,0,0,0,403.1304
sd300b_plain_roll_00001232_03,sd300b,plain_roll,00001232,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,1,1,0,1,422.257
sd300b_plain_roll_00001232_04,sd300b,plain_roll,00001232,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,726,3000,4,1,1,0,1,373.2841
sd300b_plain_roll_00001232_05,sd300b,plain_roll,00001232,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,135,3000,0,0,0,0,0,373.8935
sd300b_plain_roll_00001232_06,sd300b,plain_roll,00001232,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,520.4651
sd300b_plain_roll_00001232_08,sd300b,plain_roll,00001232,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1014,3000,2,1,1,0,1,345.4622
sd300b_plain_roll_00001232_10,sd300b,plain_roll,00001232,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2849,3000,6,1,1,0,1,431.6872
sd300b_plain_roll_00001233_02,sd300b,plain_roll,00001233,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,405.4493
sd300b_plain_roll_00001233_05,sd300b,plain_roll,00001233,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,12,2,2,0,2,424.8473
sd300b_plain_roll_00001234_01,sd300b,plain_roll,00001234,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,7,0,0,0,0,504.6653
sd300b_plain_roll_00001234_02,sd300b,plain_roll,00001234,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,8,2,2,0,2,392.1082
sd300b_plain_roll_00001234_03,sd300b,plain_roll,00001234,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,4,1,1,0,1,344.1201
sd300b_plain_roll_00001234_04,sd300b,plain_roll,00001234,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,0,0,0,0,357.1916
sd300b_plain_roll_00001234_05,sd300b,plain_roll,00001234,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,1,1,0,1,412.0188
sd300b_plain_roll_00001234_06,sd300b,plain_roll,00001234,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,0,0,0,0,501.1271
sd300b_plain_roll_00001234_09,sd300b,plain_roll,00001234,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,1,0,0,0,0,365.2075
sd300b_plain_roll_00001234_10,sd300b,plain_roll,00001234,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,0,0,0,0,0,397.4224
sd300b_plain_roll_00001235_04,sd300b,plain_roll,00001235,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,981,3000,2,1,1,0,1,370.8038
sd300b_plain_roll_00001235_05,sd300b,plain_roll,00001235,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,628,3000,0,0,0,0,0,388.9504
sd300b_plain_roll_00001235_09,sd300b,plain_roll,00001235,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1287,3000,3,1,1,0,1,396.3111
sd300b_plain_roll_00001235_10,sd300b,plain_roll,00001235,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,254,3000,1,1,1,0,1,343.343
sd300b_plain_roll_00001236_05,sd300b,plain_roll,00001236,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,323,3000,2,1,1,0,1,376.754
sd300b_plain_roll_00001236_08,sd300b,plain_roll,00001236,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,0,0,0,0,413.1194
sd300b_plain_roll_00001237_04,sd300b,plain_roll,00001237,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,389.6695
sd300b_plain_roll_00001237_07,sd300b,plain_roll,00001237,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,19,2,2,0,2,377.6289
sd300b_plain_roll_00001238_02,sd300b,plain_roll,00001238,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,8,1,1,0,1,419.1402
sd300b_plain_roll_00001238_04,sd300b,plain_roll,00001238,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,0,0,0,0,432.9853
sd300b_plain_roll_00001238_05,sd300b,plain_roll,00001238,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,1,1,0,1,376.0422
sd300b_plain_roll_00001238_09,sd300b,plain_roll,00001238,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1093,3000,6,1,1,0,1,372.0336
sd300b_plain_roll_00001239_05,sd300b,plain_roll,00001239,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2569,3000,11,2,2,0,2,426.4504
sd300b_plain_roll_00001239_10,sd300b,plain_roll,00001239,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2274,3000,3,1,1,0,1,381.6666
sd300b_plain_roll_00001240_02,sd300b,plain_roll,00001240,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1164,3000,1,0,0,0,0,374.3391
sd300b_plain_roll_00001240_03,sd300b,plain_roll,00001240,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,401.0847
sd300b_plain_roll_00001240_04,sd300b,plain_roll,00001240,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2104,3000,4,1,1,0,1,384.3556
sd300b_plain_roll_00001240_07,sd300b,plain_roll,00001240,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1633,3000,3,0,0,0,0,401.516
